1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label
3,5,1,1,1,2,6,4,4,1,1,1,1,1,1,1,1,17,2,1,2,1,1,10,8,9,10,8,9,10,5,8,2,2,3,3,2,2.208333333,2,1,2,3,1,2,1,7,6,6,8,3
1,8,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,37,2,1,2,1,1,11,9,10,11,9,10,12,9,10,2,7,7,2,1,1.578947368,2,1,2,2,1,2,3,6,6,6,8,3
2,12,2,1,1,3,2,2,4,1,1,1,1,1,1,1,1,4,2,1,2,1,1,10,8,9,10,8,9,11,8,10,2,5,2,3,1,2.1,2,1,1,2,1,1,9,6,6,6,8,3
2,10,1,1,1,3,4,1,4,1,1,1,1,1,1,1,1,29,2,1,2,1,1,11,9,10,11,9,10,11,9,10,7,7,10,3,1,1.894736842,2,1,1,2,1,2,6,6,6,6,8,3
2,10,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,12,2,1,2,1,1,7,6,6,7,6,6,8,6,6,6,8,9,7,2,6.458333333,3,1,2,4,3,3,2,6,5,5,8,3
4,9,1,1,1,2,1,3,4,1,1,1,1,1,1,1,1,18,3,1,3,1,1,9,5,7,9,5,7,9,5,7,2,3,3,3,0,1.6,2,1,1,2,1,2,3,4,4,4,8,3
3,5,1,2,1,1,5,2,2,1,1,1,1,1,1,1,1,16,1,1,2,1,1,11,10,10,11,10,10,12,10,11,2,5,5,2,0,1.416666667,2,1,1,2,2,2,3,9,9,9,8,3
2,11,1,1,1,3,2,3,4,1,1,1,1,1,1,1,1,42,2,1,2,1,1,11,9,10,11,9,10,11,9,10,3,3,3,6,5,5.583333333,3,2,3,4,2,3,1,8,8,8,8,3
2,7,2,1,1,3,2,1,4,1,1,1,1,1,1,1,1,9,3,1,2,1,1,11,8,10,11,8,10,11,8,10,3,3,6,5,2,3.916666667,3,1,1,3,2,2,2,8,7,7,8,3
2,5,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,37,2,1,2,1,1,9,7,8,9,7,8,9,7,7,3,3,6,3,1,1.894736842,2,1,1,3,1,2,9,4,3,3,8,3
4,6,1,1,1,3,1,5,4,1,1,1,1,1,1,1,1,16,1,1,2,1,1,11,10,10,11,10,10,11,9,10,2,8,5,4,2,3,3,1,2,3,2,2,1,5,4,4,8,3
7,5,1,2,1,3,3,1,4,1,1,1,1,1,1,1,1,37,2,1,3,1,1,11,9,10,11,9,10,11,9,10,6,8,6,6,0,2.083333333,3,1,1,4,1,2,1,7,7,7,8,3
7,5,1,2,1,3,2,1,9,1,1,1,1,1,1,1,1,26,2,1,2,1,1,11,10,10,11,10,10,11,9,10,2,2,2,2,0,1.181818182,2,1,1,2,1,2,2,8,7,7,8,3
4,10,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,29,2,1,2,1,1,11,10,10,11,10,10,12,9,10,2,7,7,3,1,2.473684211,2,1,1,2,1,2,1,6,6,6,8,3
4,9,2,1,1,1,1,1,9,1,1,1,1,1,1,1,1,37,3,1,3,1,1,7,6,6,7,6,6,10,6,8,8,5,6,4,1,2.526315789,2,1,2,3,1,2,9,4,4,4,8,3
7,5,1,1,1,3,4,1,2,1,1,1,1,1,1,1,1,9,1,1,2,1,1,11,10,10,11,10,10,12,9,10,2,7,5,3,0,2.291666667,2,1,1,3,2,2,1,8,6,7,8,3
2,8,1,2,1,3,2,4,4,1,1,1,1,1,1,1,1,6,2,1,2,1,1,12,11,11,12,11,11,11,8,10,2,2,7,4,2,2.541666667,2,1,2,2,2,2,6,7,7,7,8,3
2,8,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,15,2,1,2,1,1,12,9,11,12,9,11,11,10,11,7,2,2,3,0,1.894736842,2,1,1,2,2,2,8,6,6,6,8,3
4,8,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,29,2,1,2,1,1,8,6,7,8,6,7,8,4,6,3,6,3,3,1,2.105263158,2,1,1,2,1,1,9,4,3,3,8,3
3,6,1,1,1,3,3,4,4,1,1,1,1,1,1,1,1,32,2,1,2,1,1,11,9,10,11,9,10,11,7,9,8,6,3,6,0,3.333333333,3,1,2,4,2,3,1,7,7,6,8,3
2,11,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,15,2,1,3,1,1,7,5,6,7,5,6,8,5,6,6,3,3,3,1,1.894736842,2,1,1,2,2,2,2,4,3,3,8,3
7,8,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,29,2,1,2,1,1,11,11,11,11,11,11,12,9,11,2,2,7,3,1,1.956521739,2,1,1,3,1,1,6,7,7,7,8,3
7,11,1,1,1,2,3,4,4,1,1,1,1,1,1,1,1,17,1,1,2,1,1,9,7,8,9,7,8,9,7,8,3,3,3,4,2,2.47826087,2,1,1,3,1,2,1,3,2,2,8,3
7,9,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,15,2,1,2,1,1,9,6,7,9,6,7,9,7,7,3,2,3,2,0,1.416666667,2,1,1,2,2,2,2,6,5,5,8,3
1,9,2,1,1,3,3,1,4,1,1,1,1,1,1,1,1,9,3,1,2,1,1,8,6,7,8,6,7,9,5,7,3,3,3,3,2,2.058823529,2,1,1,3,2,2,9,3,3,3,4,3
2,8,2,1,1,3,2,1,4,1,1,1,1,1,1,1,1,19,2,1,2,1,1,10,9,9,10,9,9,12,9,10,8,10,5,4,1,2.375,2,1,2,2,1,1,1,7,6,6,8,3
1,8,1,1,1,1,10,1,4,1,1,1,1,1,1,1,1,37,2,1,2,1,1,10,9,9,10,9,9,11,8,9,5,5,2,5,2,3.25,2,1,1,3,1,2,2,4,5,4,8,3
4,11,1,1,1,3,4,1,6,1,1,1,1,1,1,1,1,19,2,1,2,1,1,11,9,10,11,9,10,11,9,10,5,8,8,3,0,2.105263158,2,1,2,3,1,2,2,6,6,6,8,3
4,6,2,1,1,3,1,1,4,1,1,1,1,1,1,1,1,12,2,1,2,1,1,10,7,8,10,7,8,11,6,8,1,2,2,2,1,1.789473684,2,1,1,2,1,2,9,4,4,3,8,3
4,10,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,37,2,1,2,1,1,10,7,9,10,7,9,9,7,8,2,1,3,3,1,2.25,2,1,1,3,1,2,9,3,4,3,8,3
2,6,2,1,1,3,1,1,6,1,1,2,1,2,1,2,1,40,2,1,2,1,1,7,5,6,7,5,6,9,6,7,8,3,3,3,1,1.708333333,2,1,1,2,1,1,9,7,6,7,8,3
7,6,2,1,1,3,5,1,4,1,1,1,1,1,1,1,1,37,2,1,2,1,1,7,5,6,7,5,6,5,2,3,3,3,3,3,2,2.291666667,2,1,1,3,2,2,9,5,5,5,8,3
2,9,2,1,1,3,1,2,4,1,1,1,1,1,1,1,1,16,2,1,3,1,1,9,8,8,9,8,8,11,8,9,2,2,2,3,1,2,2,1,1,2,1,2,1,4,4,4,8,3
2,9,1,2,1,3,3,1,4,1,1,1,1,1,1,1,1,29,2,1,2,1,1,11,9,10,11,9,10,11,9,10,7,7,7,2,1,1.8,2,1,1,2,1,1,1,7,7,7,8,3
2,8,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,26,2,1,3,1,1,11,9,10,11,9,10,11,9,10,5,7,5,3,0,1.894736842,2,1,1,2,1,1,9,7,6,6,8,3
4,11,1,1,1,3,4,1,4,1,1,1,1,1,1,1,1,19,2,1,2,1,1,11,9,10,11,9,10,11,9,10,5,2,8,3,1,2.3,2,1,1,3,2,2,3,6,6,6,8,3
4,5,1,1,1,2,1,3,9,1,1,1,1,1,1,1,1,18,4,1,2,1,1,11,9,9,11,9,9,11,8,10,5,7,2,3,1,1.789473684,2,1,2,3,1,2,1,6,6,6,8,3
2,8,2,1,1,3,3,4,4,1,1,1,1,1,1,1,1,6,4,1,3,1,1,10,9,9,10,9,9,11,9,10,6,8,3,5,4,4.75,3,1,3,4,2,3,6,7,7,7,8,3
4,4,1,1,1,2,1,1,4,1,1,1,1,1,1,1,1,12,1,1,2,1,1,11,9,10,11,9,10,11,9,10,5,5,5,4,2,2.65,3,2,2,3,1,2,1,5,5,5,8,3
2,11,1,1,1,3,1,2,4,1,1,1,1,1,1,1,1,16,2,1,2,1,1,10,9,9,10,9,9,10,9,9,1,3,3,3,1,2.217391304,2,2,2,3,1,2,1,6,6,6,8,3
2,10,1,1,1,3,4,1,4,1,1,1,1,1,1,1,1,37,1,1,2,1,1,9,5,7,9,5,7,9,5,7,2,3,3,3,0,1.6,2,1,1,2,1,2,3,4,4,4,8,3
2,11,2,1,1,3,3,1,4,1,1,1,1,1,1,1,1,26,2,1,2,1,1,10,9,10,10,9,10,11,9,10,8,9,6,4,2,3,2,1,1,2,2,2,2,9,8,9,8,3
4,6,1,1,1,3,1,3,6,1,1,1,1,1,1,1,1,24,3,1,3,1,1,10,8,9,10,8,9,11,9,10,8,9,8,3,1,2.157894737,2,1,1,2,1,2,2,5,5,5,8,3
4,10,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,26,2,1,2,1,1,9,8,9,9,8,9,9,4,6,2,6,6,2,1,1.9,2,1,1,3,3,3,1,4,4,3,8,3
2,9,1,1,1,3,1,5,4,1,1,1,1,1,1,1,1,45,2,1,2,1,1,9,7,8,9,7,8,10,7,8,1,1,2,3,1,2,2,1,1,2,1,1,9,4,3,3,8,3
4,10,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,9,2,1,2,1,1,12,9,10,12,9,10,12,9,10,5,5,5,4,1,1.842105263,2,1,1,3,2,2,2,5,5,5,8,3
2,10,1,2,1,2,6,1,1,1,1,1,1,1,1,1,1,31,2,1,2,1,1,11,9,10,11,9,10,11,8,10,3,2,7,3,0,1.978723404,2,1,1,3,1,2,1,7,6,6,8,3
1,8,1,1,1,2,3,1,4,1,1,1,1,1,1,1,1,26,2,1,3,1,1,5,4,4,5,4,4,6,4,5,2,6,6,3,1,2,3,2,2,2,2,2,1,4,3,3,8,3
4,6,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1,18,2,1,2,1,1,9,7,8,9,7,8,10,7,9,1,1,2,3,1,1.85,2,1,1,2,1,1,9,3,4,3,8,3
4,8,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,29,2,1,2,1,1,12,9,11,12,9,11,11,10,11,7,2,2,3,0,1.894736842,2,1,1,2,2,2,8,6,6,6,8,3
2,10,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,37,3,1,2,1,1,11,11,11,11,11,11,12,10,11,2,2,2,3,2,2.421052632,2,1,1,3,1,2,6,5,6,5,8,3
7,10,2,1,1,2,6,1,4,1,1,1,1,1,1,1,1,37,1,1,2,1,1,11,9,9,11,9,9,11,9,10,8,10,8,6,0,2.041666667,3,1,1,4,1,2,6,8,7,7,8,3
4,10,1,1,1,2,1,1,4,1,1,1,1,1,1,1,1,29,2,1,2,1,1,10,8,9,10,8,9,10,6,7,2,5,8,3,1,2.263157895,3,1,2,3,2,2,9,4,5,5,8,3
1,6,1,2,1,1,1,4,2,1,1,1,1,1,1,1,1,28,1,1,2,1,1,8,7,7,8,7,7,10,7,8,3,3,6,4,1,2.222222222,2,1,1,2,1,2,9,4,3,3,8,3
1,6,1,1,1,3,5,2,4,1,1,1,1,1,1,1,1,4,2,1,3,1,1,11,9,9,11,9,9,12,9,10,5,2,10,4,1,1.95,2,1,1,3,2,2,6,6,6,6,8,3
2,10,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,15,2,1,3,1,1,11,9,10,11,9,10,11,9,10,2,2,2,3,0,1.052631579,2,1,1,2,1,1,2,6,5,5,8,3
2,9,1,2,1,3,7,1,4,1,1,1,1,1,1,1,1,29,1,1,2,1,1,11,9,10,11,9,10,11,9,10,2,6,6,5,2,3.458333333,3,1,2,3,1,2,1,8,7,7,8,3
4,8,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,12,2,1,2,1,1,7,6,6,7,6,6,10,7,8,6,8,2,4,1,2.25,2,1,2,2,1,2,9,4,4,4,8,3
2,6,4,1,1,3,1,1,4,1,1,1,1,1,1,1,1,37,2,1,2,1,1,12,10,11,12,10,11,12,9,10,2,2,7,3,0,1.541666667,2,1,1,2,1,2,1,7,7,7,8,3
3,7,1,1,1,2,6,1,4,1,1,1,1,1,1,1,1,24,1,1,2,1,1,11,10,10,11,10,10,12,9,10,1,5,5,2,1,1.625,2,1,1,2,1,1,3,9,7,8,8,3
2,1,2,2,1,3,2,2,4,1,1,1,1,1,1,1,1,4,2,1,2,1,1,10,9,9,10,9,9,11,8,10,3,3,8,3,1,1.916666667,2,1,1,2,1,2,9,7,6,6,8,3
1,5,2,1,1,3,1,1,9,1,1,1,1,1,1,1,1,15,2,1,2,1,1,10,9,9,10,9,9,11,9,10,9,9,5,2,1,1.684210526,2,1,1,2,1,2,6,6,6,6,8,3
2,6,1,1,1,2,1,1,4,1,1,1,1,1,1,1,1,29,2,1,2,1,1,12,11,11,12,11,11,11,9,10,2,2,7,3,0,1.75,2,1,1,3,1,2,6,8,7,7,8,3
2,6,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,29,2,1,2,1,1,11,10,11,11,10,11,12,9,11,3,6,9,3,1,2.090909091,2,1,1,2,1,1,6,9,9,9,8,3
2,7,1,1,1,3,4,1,4,1,1,1,1,1,1,1,1,29,2,1,2,1,1,11,10,10,11,10,10,11,9,9,2,7,9,2,0,1.526315789,2,1,1,2,1,1,6,6,6,6,8,3
2,10,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,31,2,1,2,1,1,12,9,10,12,9,10,12,9,10,2,8,2,2,0,1.260869565,2,1,1,2,1,1,1,5,5,5,8,3
2,11,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,37,3,1,2,1,1,11,11,11,11,11,11,12,11,11,2,2,2,4,2,2.736842105,2,1,2,3,2,2,6,7,6,6,8,3
7,5,1,1,1,1,3,1,4,1,1,1,1,1,1,1,1,37,2,1,2,1,1,10,8,9,10,8,9,11,7,9,2,2,6,3,1,2.208333333,2,1,1,3,1,1,1,6,5,6,8,3
2,8,1,1,1,3,2,2,6,1,1,1,1,1,1,1,1,4,2,1,2,1,1,11,10,11,11,10,11,12,9,11,3,3,8,3,0,1.636363636,2,1,1,2,1,2,1,9,9,9,8,3
4,8,1,1,1,2,1,1,4,1,1,1,1,1,1,1,1,37,2,1,2,1,1,11,6,8,11,6,8,10,7,8,1,2,3,3,0,1.55,2,1,1,3,1,2,2,4,4,3,8,3
2,9,1,1,1,3,1,2,4,1,1,1,1,1,1,1,1,4,3,1,2,1,1,9,6,7,9,6,7,9,5,7,2,3,6,3,1,2.05,2,1,1,3,2,2,1,4,3,3,8,3
2,8,1,1,1,3,1,3,4,1,1,1,1,1,1,1,1,30,2,1,2,1,1,10,7,8,10,7,8,11,6,8,1,2,2,2,1,1.789473684,2,1,1,2,1,2,9,4,4,3,8,3
4,6,3,1,1,3,1,1,4,1,1,1,1,1,1,1,1,29,2,1,2,1,1,9,7,8,9,7,8,10,7,8,1,2,1,3,1,1.9,2,1,1,2,1,2,9,4,3,3,8,3
7,8,1,1,1,3,3,2,2,1,1,1,1,1,1,1,1,20,1,1,2,1,1,9,7,8,9,7,8,10,7,9,1,1,2,3,1,2.25,2,1,1,2,2,2,9,7,6,7,8,3
7,8,1,2,1,3,1,1,4,1,1,1,1,1,1,1,1,9,2,1,2,1,1,11,9,10,11,9,10,12,9,10,7,10,9,3,0,1.833333333,2,1,1,2,1,1,1,6,6,6,8,3
4,6,2,1,1,3,1,4,4,1,1,1,1,1,1,1,1,6,4,1,5,1,1,11,9,9,11,9,9,11,9,10,2,3,2,5,4,4.833333333,3,2,2,4,2,3,9,8,8,7,8,3
4,11,1,1,1,2,3,3,4,1,1,1,1,1,1,1,1,44,3,1,2,1,1,11,10,10,11,10,10,11,9,10,7,5,7,3,0,1.842105263,2,1,1,3,1,2,6,6,6,6,8,3
4,7,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,4,4,1,3,1,1,9,7,8,9,7,8,10,7,8,1,1,2,3,1,2,2,1,1,2,1,1,9,4,3,3,8,3
4,8,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1,15,2,1,2,1,1,6,5,5,6,5,5,9,5,7,2,7,2,3,1,1.9,2,1,1,2,1,2,2,4,4,4,8,3
5,4,2,2,1,3,3,3,4,1,1,2,1,2,1,2,1,18,1,1,2,1,1,9,7,8,9,7,8,10,7,8,3,8,3,3,2,2.217391304,2,2,2,2,2,2,9,7,6,6,8,3
4,8,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,37,2,1,2,1,1,11,10,11,11,10,11,12,10,10,2,5,2,3,1,1.722222222,2,1,1,2,2,2,1,5,6,6,8,3
2,9,1,1,1,3,5,3,4,1,1,1,1,1,1,1,1,30,1,1,2,1,1,6,4,5,6,4,5,6,2,3,6,6,6,4,1,2.368421053,3,1,2,3,2,2,3,5,4,4,8,3
1,7,1,1,1,1,1,3,4,1,2,1,2,1,2,1,2,30,2,1,3,1,1,7,6,6,7,6,6,10,6,8,8,5,6,4,1,2.526315789,2,1,2,3,1,2,9,4,4,4,8,3
3,8,1,1,1,3,3,2,4,1,1,1,1,1,1,1,1,4,1,1,2,1,1,8,5,6,8,5,6,9,5,7,2,2,3,3,0,1.875,2,1,1,3,2,2,1,4,4,4,8,3
1,10,1,1,1,3,4,2,4,1,1,1,1,1,1,1,1,33,1,1,2,1,1,5,4,5,5,4,5,8,5,6,6,6,3,3,1,2.263157895,2,1,2,2,2,2,9,4,3,3,8,3
3,6,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,34,1,1,2,1,1,8,7,7,8,7,7,9,7,8,2,2,2,3,1,1.916666667,2,1,1,2,1,1,1,3,4,3,8,3
2,9,1,2,1,3,1,1,4,1,1,1,1,1,1,1,1,37,2,1,2,1,1,10,9,9,10,9,9,10,7,8,6,10,3,4,2,2.875,3,1,2,3,2,2,1,7,6,6,8,3
2,12,4,2,1,3,4,1,4,1,1,1,1,1,1,1,1,9,2,1,2,1,1,12,10,11,12,10,11,12,10,10,2,2,9,5,0,1.695652174,3,1,1,3,1,1,9,9,9,9,8,3
7,6,1,1,1,3,6,2,4,1,1,1,1,1,1,1,1,16,1,1,2,1,1,11,9,10,11,9,10,12,9,10,6,8,8,2,0,1.454545455,2,1,2,2,1,2,1,7,7,7,8,3
2,10,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,9,4,1,2,1,1,12,9,10,12,9,10,12,9,9,5,10,10,3,1,2.15,2,1,1,3,1,2,2,7,5,6,8,3
1,11,1,1,1,3,8,1,4,1,1,1,1,1,1,1,1,37,1,1,2,1,1,11,9,10,11,9,10,12,9,10,5,5,5,4,0,2,2,1,1,3,2,2,2,5,5,5,8,3
2,5,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,37,2,1,3,1,1,10,8,9,10,8,9,10,8,9,2,2,2,2,1,1.9,2,1,1,3,2,2,1,4,3,3,8,3
2,10,2,2,1,3,3,1,4,1,1,1,1,1,1,1,1,29,1,1,2,1,1,5,4,4,5,4,4,8,5,7,6,3,3,6,2,5.347826087,3,2,2,4,3,3,2,5,4,5,8,3
4,5,1,2,1,2,1,1,4,1,1,1,1,1,1,1,1,12,2,1,2,1,1,9,6,7,9,6,7,10,7,8,9,8,7,3,1,2.170212766,2,1,1,3,2,2,2,5,4,5,8,3
4,9,1,1,1,3,1,3,4,1,1,1,1,1,1,1,1,30,2,1,2,1,1,7,7,7,7,7,7,11,7,9,6,3,2,3,1,2.05,2,1,1,2,1,1,9,3,3,3,8,3
4,8,1,1,1,2,4,2,4,1,2,1,2,1,2,1,2,4,1,1,2,1,1,10,9,9,10,9,9,10,8,9,2,6,2,2,1,1.791666667,2,1,1,2,1,1,1,7,5,6,8,3
2,4,1,2,1,3,1,1,4,1,1,1,1,1,1,1,1,9,2,1,2,1,1,10,9,9,10,9,9,10,7,8,1,1,2,3,1,2.130434783,2,1,1,2,2,2,2,7,6,7,8,3
4,9,2,1,1,2,2,4,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,10,7,8,10,7,8,10,7,8,1,3,6,2,1,1.625,2,1,1,2,1,2,9,7,6,6,8,3
4,9,2,1,1,3,1,1,4,1,1,1,1,1,1,1,1,3,2,1,2,1,1,9,8,8,9,8,8,10,4,8,6,2,3,2,1,1.85,2,1,1,2,2,2,2,4,3,3,8,3
2,8,2,1,1,3,1,1,4,1,1,1,1,1,1,1,1,9,5,1,2,1,1,10,9,9,10,9,9,11,9,10,8,7,5,3,2,2.421052632,2,1,2,3,2,2,2,5,5,5,8,3
2,10,4,1,1,3,1,2,4,1,2,1,2,1,2,1,2,4,2,1,2,1,1,11,8,10,11,8,10,11,7,9,2,5,2,5,1,2.789473684,2,1,1,3,1,2,3,4,5,5,8,3
1,10,1,1,1,3,5,1,4,1,1,1,1,1,1,1,1,15,1,1,2,1,1,8,7,7,8,7,7,10,6,7,3,6,6,2,0,1.3,2,1,1,3,2,2,2,4,3,3,8,3
2,9,1,2,1,3,2,1,9,1,2,1,2,1,2,1,2,37,2,1,2,1,1,10,8,9,10,8,9,11,9,10,8,3,3,3,1,2.25,2,1,1,2,1,2,2,7,6,6,8,3
7,8,1,1,1,3,4,1,4,1,1,1,1,1,1,1,1,26,1,1,2,1,1,10,7,8,10,7,8,10,7,8,1,2,1,4,1,2.625,3,1,2,3,1,2,1,5,5,5,8,3
1,4,2,1,1,3,3,1,4,1,1,1,1,1,1,1,1,29,2,1,2,1,1,10,6,8,10,6,8,11,6,8,1,2,3,3,0,1.55,2,1,1,3,1,2,2,4,4,3,8,3
4,7,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,29,2,1,2,1,1,9,7,8,9,7,8,10,7,8,2,8,1,3,1,2.157894737,3,1,2,2,1,1,9,4,3,3,8,3
2,7,2,1,1,2,1,2,4,1,1,1,1,1,1,1,1,16,2,1,2,1,1,10,9,9,10,9,9,12,9,10,8,10,5,4,1,2.375,2,1,2,2,1,1,1,7,6,6,8,3
2,10,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,37,4,1,2,1,1,9,7,8,9,7,8,10,8,9,8,8,2,3,1,1.947368421,2,1,1,2,1,1,9,5,5,5,8,3
4,5,4,1,1,3,1,1,4,1,1,1,1,1,1,1,1,37,2,1,2,1,1,12,10,11,12,10,11,11,9,10,2,5,7,3,1,2,2,1,1,2,1,1,1,7,7,7,8,3
5,10,2,1,1,3,7,1,9,1,1,1,1,1,1,1,1,29,2,1,2,1,1,9,7,8,9,7,8,10,7,9,2,2,2,3,1,2.15,2,1,1,2,2,2,9,5,5,5,8,3
4,7,1,1,1,2,1,1,4,1,1,1,1,1,1,1,1,31,1,1,2,1,1,11,10,11,11,10,11,12,10,11,2,2,7,3,1,2.125,2,1,1,3,1,2,6,8,7,8,8,3
7,12,3,1,1,2,1,1,4,1,1,1,1,1,1,1,1,23,2,1,2,1,1,11,9,10,11,9,10,12,9,10,6,10,10,4,1,2.454545455,2,1,1,3,2,3,1,9,9,9,8,3
3,5,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,15,2,1,2,1,1,11,11,11,11,11,11,12,10,11,3,9,3,4,2,2.727272727,3,1,2,3,1,2,6,9,8,8,8,3
4,9,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,37,2,1,2,1,1,8,6,7,8,6,7,9,6,7,3,2,3,3,1,2.157894737,2,1,1,2,2,2,9,3,3,3,8,3
2,5,1,1,1,2,5,1,4,1,1,1,1,1,1,1,1,37,2,1,2,1,1,12,11,11,12,11,11,12,10,11,2,3,3,3,2,2.272727273,2,1,2,2,1,1,1,9,9,8,8,3
3,10,1,1,1,3,1,4,4,1,1,1,1,1,1,1,1,13,2,1,2,1,1,11,9,10,11,9,10,11,9,10,2,7,9,2,0,1.315789474,2,1,1,2,1,1,9,6,6,6,8,3
2,6,4,1,1,3,1,1,4,1,1,1,1,1,1,1,1,12,3,1,2,1,1,11,8,10,11,8,10,11,7,9,2,5,2,5,1,2.789473684,2,1,1,3,1,2,3,4,5,5,8,3
4,9,1,1,1,1,1,1,4,1,1,1,1,1,3,1,3,12,2,1,2,1,1,11,9,10,11,9,10,12,9,10,5,5,2,4,2,2.684210526,2,1,1,2,1,1,3,5,6,5,8,3
4,9,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,31,2,1,2,1,1,9,6,8,9,6,8,8,4,6,7,2,6,4,2,2.842105263,2,1,1,3,2,2,9,4,4,4,8,3
2,11,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,29,2,1,2,1,1,12,10,11,12,10,11,12,9,11,3,3,10,3,0,1.727272727,2,1,1,2,1,1,1,9,9,8,8,3
4,8,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,31,2,1,2,1,1,8,5,6,8,5,6,9,5,7,3,6,2,2,1,1.625,2,1,2,4,2,2,1,5,4,4,8,3
4,9,1,1,1,3,1,3,4,1,1,1,1,1,1,1,1,35,2,1,2,1,1,9,7,8,9,7,8,10,4,8,3,6,6,3,1,2,2,1,1,3,2,3,2,4,4,3,8,3
4,9,1,1,1,2,1,1,4,1,1,1,1,1,1,1,1,9,2,1,2,1,1,12,9,10,12,9,10,11,9,10,10,5,9,3,1,1.947368421,2,1,2,3,2,2,8,6,6,6,8,3
2,11,1,2,1,3,2,2,4,1,1,1,1,1,1,1,1,16,2,1,2,1,1,10,9,9,10,9,9,11,9,9,3,2,3,3,1,1.583333333,2,1,1,3,1,2,3,6,5,6,8,3
1,8,2,1,1,3,1,2,4,1,1,1,1,1,1,1,1,16,2,1,2,1,1,11,9,10,11,9,10,12,10,11,7,9,5,2,0,1.105263158,2,1,1,2,1,1,1,6,6,6,4,3
7,8,1,2,1,3,7,1,4,1,1,1,1,1,1,1,1,29,1,1,2,1,1,10,7,8,10,7,8,10,7,9,2,9,2,5,1,4.043478261,4,1,3,4,2,3,9,5,4,4,8,3
4,10,1,1,1,1,1,4,7,1,1,1,1,1,1,1,1,5,2,1,2,1,1,11,8,10,11,8,10,11,7,9,2,5,2,5,1,2.789473684,2,1,1,3,1,2,3,4,5,5,8,3
4,11,2,1,1,3,2,4,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,10,9,10,10,9,10,11,9,10,8,9,6,4,2,3,2,1,1,2,2,2,2,9,8,9,8,3
7,5,1,2,1,2,4,1,4,1,1,1,1,1,1,1,1,23,1,1,2,1,1,9,7,8,9,7,8,8,6,7,8,6,6,3,0,1.833333333,2,1,1,2,1,2,2,5,4,4,8,3
4,6,1,2,1,3,1,1,6,1,1,1,1,1,1,1,1,31,2,1,2,1,1,7,4,6,7,4,6,8,5,7,1,3,3,3,1,2.041666667,2,1,1,2,1,1,9,7,6,7,8,3
1,5,1,1,1,1,7,1,2,1,1,1,1,1,1,1,1,15,2,1,2,1,1,5,4,4,5,4,4,6,4,5,2,6,6,3,1,2,3,2,2,2,2,2,1,4,3,3,8,3
4,8,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,37,2,1,2,1,1,11,9,10,11,9,10,11,9,10,7,2,2,3,1,2.3,2,1,1,2,2,2,3,5,6,6,8,3
1,6,2,1,1,2,8,1,4,1,1,1,1,1,1,1,1,37,2,1,2,1,1,11,10,11,11,10,11,12,10,10,2,5,2,3,1,1.722222222,2,1,1,2,2,2,1,5,6,6,8,3
4,5,1,1,1,3,5,1,4,1,1,1,1,1,1,1,1,19,4,1,3,1,1,6,5,5,6,5,5,8,5,6,2,6,2,3,1,1.85,2,1,1,3,1,1,9,4,4,4,8,3
