	业务子类	受理时间	受理日类型	受理紧急程度	受理重要程度	首次评议	通话时长	供电所类型	用电类型	该线路当天跳闸重合闸成功次数	该线路当天跳闸重合闸不成功次数	前一天至当天成功	前一天至当天不成功	前两天至当天成功	前两天至当天不成功	前三天至当天成功	前三天至当天不成功	受理变电站编号	受理用户前半年总工单	受理用户前半年一般工单提级投诉	受理用户前半年意见不提级工单	受理用户前半年意见转投诉工单	受理用户前半年投诉工单	受理当天温度：最大/最小/平均	受理当天温度：最大/最小/平均.1	受理当天温度：最大/最小/平均.2	受理前期三天温度：最大/最小/平均	受理前期三天温度：最大/最小/平均.1	受理前期三天温度：最大/最小/平均.2	受理后期三天温度：最大/最小/平均	受理后期三天温度：最大/最小/平均.1	受理后期三天温度：最大/最小/平均.2	受理当天/前三天/后三天最恶劣天气	受理当天/前三天/后三天最恶劣天气.1	受理当天/前三天/后三天最恶劣天气.2	受理当天最大/最小/平均风力	受理当天最大/最小/平均风力.1	受理当天最大/最小/平均风力.2	受理前三天最大/最小/平均风力	受理前三天最大/最小/平均风力.1	受理前三天最大/最小/平均风力.2	受理后三天平均最大/最小/风力	受理后三天平均最大/最小/风力.1	受理后三天平均最大/最小/风力.2	受理当天风向	47-49/受理前三天最大/最小/平均负荷	47-49/受理前三天最大/最小/平均负荷.1	47-49/受理前三天最大/最小/平均负荷.2	业务类型	工单风险类别
2253	1	15	1	1	1	3	234	1	4	0	0	0	0	0	0	0	0	26	2	0	1	0	0	29	19	23.2	30	20	25.58907005	29	20	24.89833114	10	7	8	3	2	2.25	3	1	2.130434783	3	2	2.5	9	1228.528	780.296	994.198	8	3
2254	2	17	1	2	1	4	0	3	4	0	0	0	0	0	0	0	0	24	6	0	1	0	0	31	25	28.36842105	31	26	28.24473684	31	23	26.73508772	11	9	10	3	0	1.789473684	3	1	2.0	3	1	2.25	9	1053.429	668.344	854.902	8	3
2255	7	10	1	1	1	1	630	1	4	0	0	0	0	0	0	0	0	9	1	0	1	0	0	10	8	9.416666667	24	11	17.44444444	9	4	5.958333333	4	3	4	3	2	2.458333333	3	0	1.75	4	2	2.541666667	2	1013.417	541.226	764.446	8	3
2256	2	11	1	1	1	3	0	1	9	0	0	0	0	0	0	0	0	12	3	0	1	0	0	30	26	27.61111111	31	24	27.98830409	31	25	28.58187135	11	9	10	2	1	1.666666667	3	0	1.578947368	3	1	2.222222222	1	1019.656	582.036	812.559	8	3
2257	1	15	1	1	1	3	0	1	6	0	0	0	0	0	0	0	0	26	1	0	1	0	0	28	23	24.89473684	33	24	28.43859649	31	22	26.52321981	10	8	9	5	3	4.473684211	4	2	3.368421053	4	2	3.315789474	9	1027.398	583.123	777.71	5	3
2258	2	16	4	1	1	1	0	3	4	0	0	0	0	0	0	0	0	35	11	0	2	0	0	32	26	28.26315789	32	26	29.19035088	32	25	27.23333333	11	9	10	3	2	2.473684211	3	2	2.55	4	2	3.15	1	1106.455	722.652	911.019	8	3
2259	4	11	1	1	1	3	0	1	4	0	0	0	0	0	0	0	0	29	6	0	1	0	0	27	21	24.21052632	32	23	27.44385965	27	16	20.66666667	10	8	9	3	1	2.263157895	4	1	2.105263158	4	2	3.210526316	9	991.708	613.867	806.523	8	3
2260	4	19	1	1	1	2	0	1	3	0	0	0	0	0	0	0	0	15	2	0	1	0	0	34	27	29.63157895	34	25	29.61296296	31	25	27.84824561	12	10	10	3	1	2.263157895	3	1	1.5	3	2	2.35	2	1245.57	741.853	985.532	8	3
2261	3	8	1	1	1	3	237	3	4	0	0	0	0	0	0	0	0	18	2	0	1	0	0	33	30	31.09090909	34	30	31.42424242	34	28	31.18181818	12	11	11	3	2	2.272727273	3	0	2.0	3	1	1.727272727	1	1425.335	1014.145	1180.516	8	3
2262	4	19	1	1	1	3	0	1	4	0	0	0	0	0	0	0	0	37	4	0	1	0	0	32	24	27.89473684	32	23	27.30350877	27	17	23.05263158	11	9	10	4	1	2.105263158	3	1	2.421052632	4	2	3.210526316	2	991.708	622.96	812.893	8	3
2263	4	16	1	1	1	3	0	1	4	0	0	0	0	0	0	0	0	31	2	0	1	0	0	33	26	29.85	32	24	27.22368421	33	28	30.42807018	12	9	10	3	1	2.05	3	0	1.65	3	1	1.947368421	9	1053.949	643.42	855.892	8	3
2264	4	16	4	1	1	3	0	1	4	0	0	0	0	0	0	0	0	12	3	0	1	0	0	31	28	30.10526316	33	26	30.06140351	34	26	29.31403509	11	10	11	3	1	2.263157895	2	1	1.736842105	3	1	2.0	1	1224.75	854.666	1018.319	8	3
2265	2	9	2	1	1	3	0	1	4	0	0	0	0	0	0	0	0	37	6	0	1	0	0	31	24	26.94736842	33	26	30.02407407	32	23	29.39802632	11	9	9	3	1	1.789473684	3	1	2.166666667	4	1	2.25	1	1179.031	718.235	941.48	8	3
2266	2	10	1	1	1	3	0	1	4	0	0	0	0	0	0	0	0	37	5	0	1	0	0	29	22	25.0	32	23	26.85227273	30	19	25.03019324	10	8	9	3	0	1.875	2	0	1.409090909	3	1	2.173913043	2	1206.562	786.549	1020.189	8	3
2267	4	15	1	1	1	3	0	1	4	0	0	0	0	0	0	0	0	37	7	0	1	0	0	32	29	30.76470588	33	29	30.73947368	32	24	28.10516569	11	10	11	3	1	2.0	3	1	2.421052632	3	1	1.7	6	1181.162	799.061	937.721	8	3
2268	2	20	1	1	1	3	332	3	4	0	0	0	0	0	0	0	0	24	6	0	3	0	0	27	20	23.72222222	27	15	22.14473684	27	20	23.7377193	10	7	8	3	1	1.888888889	3	0	2.0	3	1	1.947368421	1	750.814	327.199	522.255	8	3
2269	7	16	1	1	1	3	0	4	4	0	0	0	0	0	0	0	0	45	3	0	1	0	0	29	24	26.84210526	32	26	29.2745614	32	25	29.45614035	10	9	9	3	1	1.842105263	3	0	1.894736842	3	1	2.210526316	1	1198.504	724.326	955.864	8	3
2270	4	18	1	1	1	3	0	1	4	0	0	0	0	0	0	0	0	26	2	0	1	0	0	31	27	28.94736842	31	23	28.17017544	32	26	30.06666667	11	10	10	3	1	2.157894737	2	0	1.6	2	1	1.8	1	1053.656	680.861	861.857	8	3
2271	2	21	2	1	1	3	123	4	3	0	0	0	0	0	0	0	0	21	2	0	1	0	0	31	25	28.58333333	32	24	28.53156566	32	26	29.5	11	9	10	2	1	1.583333333	2	0	1.0	2	1	1.625	8	1442.518	885.228	1149.907	8	3
2272	2	10	1	1	1	3	0	1	4	0	0	0	0	0	0	0	0	31	2	0	1	0	0	33	29	30.82352941	32	28	30.54545455	31	24	27.14492754	12	10	11	5	2	2.470588235	3	1	1.818181818	3	0	1.869565217	1	1473.217	1016.75	1222.286	8	3
2273	2	21	2	1	1	3	185	3	4	0	0	0	0	0	0	0	0	35	3	0	2	0	0	32	25	28.15789474	34	25	29.6254386	34	25	27.36842105	11	9	10	3	1	2.315789474	3	0	1.75	4	2	2.736842105	8	1203.364	798.884	974.163	8	3
2274	2	20	1	1	1	3	101	2	4	0	0	0	0	0	0	0	0	16	8	0	1	0	0	9	5	6.875	14	4	7.652777778	17	4	9.458333333	4	2	3	3	2	2.541666667	3	2	2.666666667	4	1	3.041666667	9	1337.75	653.941	960.751	8	3
2275	7	14	1	1	1	2	171	3	4	0	0	0	0	0	0	0	0	35	4	0	1	0	0	13	10	11.2	15	6	10.84210526	19	8	14.06666667	5	4	4	2	1	1.6	3	0	1.789473684	3	1	1.9	2	1011.091	559.796	754.76	8	3
2276	4	10	1	1	1	3	0	1	4	0	0	0	0	0	0	0	0	29	4	0	1	0	0	30	23	27.3	31	24	27.55964912	32	26	29.14298246	11	8	10	2	1	1.6	2	0	1.736842105	3	1	2.157894737	1	1046.586	680.861	859.129	8	3
2277	2	12	2	1	1	1	0	3	4	0	0	0	0	0	0	0	0	24	8	0	1	0	0	32	29	30.85	32	30	30.84210526	33	28	30.34262126	11	10	11	3	1	2.45	3	2	2.421052632	4	1	2.473684211	6	1058.193	737.224	890.741	8	3
2278	7	13	1	1	1	3	866	4	4	0	0	0	0	0	0	0	0	45	1	0	1	0	0	31	28	29.90909091	34	28	30.60606061	34	26	29.63636364	11	10	10	2	0	1.454545455	3	0	1.636363636	3	1	2.090909091	6	1475.49	1038.481	1227.611	8	3
2279	2	17	2	1	1	3	0	1	4	0	0	0	0	0	0	0	0	15	1	0	1	0	0	22	16	18.70833333	25	19	21.36050725	27	17	21.16666667	8	6	7	6	2	4.208333333	5	2	4.208333333	6	2	4.666666667	2	1013.533	566.356	771.777	8	3
2280	4	16	2	1	1	3	148	3	4	0	0	0	0	0	0	0	0	18	1	0	1	0	0	34	27	30.73684211	34	26	29.24298246	32	24	27.58333333	12	10	11	3	2	2.368421053	3	1	1.75	4	2	2.894736842	3	1104.464	753.887	925.35	8	3
2281	4	12	2	1	1	3	0	1	4	0	0	0	0	0	0	0	0	26	3	0	1	0	0	34	26	30.15	32	26	28.72631579	34	24	28.74122807	12	9	11	3	1	1.75	3	1	2.05	3	2	2.368421053	3	1141.431	753.887	954.7	8	3
2282	4	20	1	1	1	3	0	1	9	0	0	0	0	0	0	0	0	9	6	0	1	0	0	32	24	29.0	33	25	26.97368421	33	26	30.17807018	11	9	10	3	1	1.684210526	3	0	1.65	3	1	2.05	1	1127.028	725.962	890.733	8	3
2283	2	8	1	1	1	1	69	1	4	0	0	0	0	0	0	0	0	40	2	0	1	0	0	32	29	30.75	34	24	29.73538012	33	29	30.88888889	11	10	11	3	1	2.125	2	0	1.421052632	4	1	2.291666667	6	1363.338	875.215	1106.305	8	3
2284	4	20	1	1	1	3	331	3	9	0	0	0	0	0	0	0	0	30	8	0	1	0	0	31	25	27.625	30	23	26.06944444	31	23	27.48611111	11	9	10	5	0	2.083333333	5	0	1.75	6	1	2.791666667	1	1283.409	828.349	1057.533	8	3
2285	2	18	1	2	1	3	117	3	4	0	0	0	0	0	0	0	2	30	2	0	1	0	0	28	25	26.5	33	24	26.76388889	33	25	27.79589372	10	9	9	4	1	2.375	3	0	2.125	3	0	1.708333333	1	1258.827	744.707	995.389	8	3
2286	2	23	1	2	1	3	648	3	4	0	0	0	0	0	0	0	0	35	3	0	1	0	0	35	27	30.2173913	34	26	29.97101449	33	27	29.1884058	12	10	11	5	0	1.695652174	5	0	1.869565217	5	0	1.434782609	9	1425.807	1014.575	1204.624	8	3
2287	4	20	1	1	1	3	0	2	4	0	0	0	0	0	0	0	0	4	3	0	1	0	0	21	19	19.36842105	29	19	24.22192982	27	19	23.47631579	8	7	7	3	1	2.210526316	3	0	1.578947368	5	2	3.0	9	1046.501	624.186	823.544	8	3
2288	4	16	2	1	1	3	0	1	4	0	0	0	0	0	0	0	0	26	2	0	1	0	0	31	28	30.10526316	33	26	30.06140351	34	26	29.31403509	11	10	11	3	1	2.263157895	2	1	1.736842105	3	1	2.0	1	1224.75	854.666	1018.319	8	3
2289	4	10	1	1	1	1	0	3	4	0	0	0	0	0	0	0	0	44	2	0	1	0	0	30	26	27.61111111	31	24	27.98830409	31	25	28.58187135	11	9	10	2	1	1.666666667	3	0	1.578947368	3	1	2.222222222	1	1019.656	582.036	812.559	8	3
2290	7	20	2	1	1	1	0	1	4	0	0	0	0	0	0	0	0	29	5	0	3	0	0	23	14	18.20833333	23	12	18.43308081	24	16	20.32777778	8	5	7	3	1	2.083333333	2	0	1.590909091	4	2	2.8	1	970.686	519.369	734.217	8	3
2291	2	20	1	1	1	3	225	1	4	0	0	0	0	0	0	0	0	9	3	0	1	0	0	21	14	18.56521739	23	14	18.74817251	21	11	15.375	8	5	7	3	1	1.956521739	3	1	1.8125	5	2	2.913043478	2	1131.156	655.96	886.389	8	3
2292	2	11	1	1	1	3	0	1	4	0	0	0	0	0	0	0	0	40	12	0	1	0	0	24	15	19.6	23	14	19.76929825	27	15	22.14473684	9	6	7	2	1	1.35	3	1	1.65	4	1	2.263157895	2	944.452	443.439	698.694	8	3
2293	4	15	1	1	1	3	0	1	4	0	0	0	0	0	0	0	0	26	2	0	1	0	0	24	20	21.78947368	29	22	23.91491228	28	9	22.78849903	9	7	8	3	1	2.0	2	0	1.157894737	5	3	4.166666667	2	908.191	506.473	685.215	8	3
2294	4	11	1	1	1	1	0	1	4	0	0	0	0	0	0	0	0	26	3	0	1	0	0	30	25	27.4	32	25	27.52105263	31	24	27.03199174	11	9	10	4	2	2.9	3	2	2.473684211	3	2	2.736842105	3	1048.371	742.248	886.616	8	3
2295	4	17	1	1	1	3	0	3	4	0	1	0	2	0	2	0	2	30	4	0	1	0	0	18	17	17.7	27	16	20.66666667	28	18	23.26403509	7	6	6	4	1	2.25	3	1	2.368421053	3	1	2.157894737	9	917.099	558.566	710.256	8	3
2296	2	12	1	1	1	2	200	1	9	0	0	0	0	0	0	0	0	26	4	0	1	0	0	27	25	25.83333333	29	24	25.86111111	34	25	29.39311594	10	9	9	3	0	1.708333333	4	1	2.375	3	1	1.666666667	1	1215.706	637.047	896.846	8	3
2297	2	17	2	2	1	3	136	1	4	0	0	0	0	0	0	0	0	12	3	0	1	0	0	32	26	29.05263158	33	25	28.38859649	31	25	27.0254386	11	9	10	3	1	1.894736842	2	0	1.4	3	1	2.315789474	6	1152.042	765.746	943.157	8	3
2298	1	10	4	1	1	3	0	1	4	0	0	0	0	0	0	0	0	12	2	0	1	0	0	21	16	18.1	22	15	18.48286894	24	13	18.36842105	8	6	7	3	1	1.95	2	0	1.35	4	2	2.421052632	2	876.713	468.193	641.708	8	3
2299	4	10	1	1	1	3	271	4	4	0	0	0	0	0	0	0	0	13	1	0	1	0	0	32	26	28.94444444	32	25	28.21754386	30	25	27.01842105	11	9	10	4	1	2.555555556	3	0	2.105263158	5	2	2.9	3	1100.052	695.391	888.948	8	3
2300	4	23	1	1	1	3	0	1	4	0	0	0	0	0	0	0	0	37	2	0	1	0	0	31	26	29.125	33	27	30.49689441	32	25	28.68055556	11	9	10	3	0	1.458333333	3	0	1.708333333	3	1	2.125	6	1323.051	900.719	1082.81	8	3
2301	2	15	1	1	1	2	211	1	4	0	0	0	0	0	0	0	0	12	2	0	1	0	0	22	11	15.60869565	22	9	15.39492754	24	10	18.17375804	8	4	6	2	0	0.913043478	2	0	1.208333333	3	1	2.090909091	2	1099.305	603.494	841.328	8	3
2302	2	11	1	1	1	3	0	1	4	0	0	0	0	0	0	0	0	29	6	0	1	0	0	29	22	25.75	31	22	27.2254386	31	22	27.1754386	10	8	9	3	1	2.1	3	0	1.789473684	3	1	1.789473684	9	1166.489	752.069	971.859	8	3
2303	4	19	1	1	1	3	0	1	4	0	0	0	0	0	0	0	0	19	12	0	2	0	0	28	25	26.10526316	32	26	28.39814815	30	25	26.65	10	9	9	2	1	1.736842105	3	0	1.95	5	2	2.9	1	1127.014	695.391	916.615	8	3
2304	1	11	2	1	1	3	0	1	2	0	0	0	0	0	1	0	1	37	1	0	1	0	0	26	22	24.05263158	30	22	26.00350877	30	22	25.97173489	9	8	9	4	3	3.263157895	4	2	3.0	5	2	3.684210526	3	1031.157	611.888	797.374	8	3
2305	2	15	1	2	1	2	186	1	4	0	0	0	0	0	0	0	0	12	1	0	1	0	0	23	14	18.20833333	23	12	18.43308081	24	16	20.32777778	8	5	7	3	1	2.083333333	2	0	1.590909091	4	2	2.8	1	970.686	519.369	734.217	8	3
2306	2	12	1	1	1	2	88	2	4	0	0	0	0	0	0	0	0	4	3	0	1	0	0	28	25	26.5	33	24	26.76388889	33	25	27.79589372	10	9	9	4	1	2.375	3	0	2.125	3	0	1.708333333	1	1258.827	744.707	995.389	8	3
2307	4	22	1	2	1	2	282	2	4	0	0	0	0	0	0	0	0	4	1	0	1	0	0	26	22	23.47826087	26	17	20.73188406	22	16	18.34722222	9	8	8	6	1	4.173913043	5	0	4.458333333	7	6	6.541666667	1	1021.567	565.608	773.417	8	3
2308	4	10	1	1	1	1	0	5	4	0	0	0	0	0	0	0	0	45	4	0	1	0	0	31	24	28.10526316	32	25	28.35867446	33	25	29.62407407	11	9	10	5	2	3.578947368	3	0	1.388888889	3	1	2.35	3	1104.84	722.795	899.37	8	3
2309	2	18	1	1	1	3	0	1	4	0	0	0	0	0	0	0	0	15	2	0	1	0	0	29	25	26.36842105	31	25	28.06842105	30	25	27.9622807	10	9	9	4	0	1.947368421	3	1	1.947368421	3	1	1.894736842	1	1077.142	694.757	898.824	8	3
2310	7	12	1	1	1	3	318	1	4	0	0	0	0	0	0	0	0	26	2	0	1	0	0	27	20	23.05263158	29	18	24.22105263	28	22	25.08333333	10	7	8	3	1	1.842105263	3	1	1.789473684	3	2	2.5	9	1079.87	601.987	841.045	8	3
2311	4	15	1	1	1	1	0	5	4	0	0	0	0	0	0	0	0	18	6	0	1	0	0	32	29	30.85	32	30	30.84210526	33	28	30.34262126	11	10	11	3	1	2.45	3	2	2.421052632	4	1	2.473684211	6	1058.193	737.224	890.741	8	3
2312	2	21	1	1	1	1	0	1	4	0	0	0	0	0	0	0	0	9	1	0	1	0	0	29	23	25.2	28	22	24.79027778	23	14	16.97017544	10	8	9	5	2	4.0	3	2	2.4	6	3	5.0	1	814.831	490.466	661.122	8	3
2313	7	10	2	1	1	3	164	1	4	0	0	0	0	0	0	0	0	12	4	0	1	0	0	33	30	31.0	32	29	30.16364734	31	23	27.40277778	12	11	11	4	2	2.541666667	3	1	2.125	3	2	2.333333333	6	1277.508	824.123	1065.808	8	3
2314	4	9	1	1	1	3	0	2	4	0	0	0	0	0	0	0	0	16	2	0	1	0	0	33	28	30.15	32	27	30.13421053	33	27	30.27807018	12	10	11	3	1	1.8	2	0	1.65	3	1	1.8	1	1158.457	744.742	944.136	8	3
2315	4	16	1	1	1	3	0	1	4	0	0	0	0	0	0	0	0	26	9	0	2	0	0	32	30	31.15789474	33	29	30.8375	33	30	31.16111111	11	11	11	4	2	2.736842105	3	1	2.2	4	2	2.888888889	6	1216.741	746.262	951.179	8	3
2316	2	3	2	1	1	3	111	2	4	0	0	0	0	0	0	0	0	4	5	0	1	0	0	33	27	30.0	32	29	30.47705314	33	25	29.64484127	12	10	11	3	0	1.708333333	3	1	1.956521739	4	0	1.857142857	6	1254.993	848.887	1034.141	8	3
2317	7	18	2	1	1	2	0	4	4	0	0	0	0	0	0	0	0	27	2	0	1	0	0	14	10	12.125	17	10	12.74388889	24	12	17.14673913	5	4	5	2	1	1.541666667	2	0	1.0	2	0	1.47826087	2	1152.766	597.74	843.787	8	3
2318	2	20	1	1	1	3	0	1	6	0	0	0	0	0	0	0	0	12	4	0	1	0	0	34	28	30.73684211	33	26	29.28157895	33	25	28.51403509	12	10	11	2	0	1.315789474	2	0	0.842105263	3	0	1.578947368	9	1199.272	742.881	931.017	8	3
2319	4	19	1	1	1	2	298	3	4	0	0	0	0	0	0	0	0	44	1	0	1	0	0	29	24	26.84210526	32	26	29.2745614	32	25	29.45614035	10	9	9	3	1	1.842105263	3	0	1.894736842	3	1	2.210526316	1	1198.504	724.326	955.864	8	3
2320	4	20	1	1	1	2	0	2	4	0	0	0	0	0	0	0	0	16	3	0	1	0	0	27	23	24.38888889	25	12	20.70789474	32	21	26.63245614	10	8	9	3	1	2.111111111	2	0	1.0	4	1	1.789473684	1	958.37	526.183	742.067	8	3
2321	4	9	1	1	1	1	0	1	4	0	0	0	0	0	0	0	0	31	2	0	1	0	0	29	25	26.25	33	25	29.08333333	33	24	28.42368421	10	9	9	3	0	1.65	3	0	1.7	5	1	2.894736842	1	1127.028	668.852	884.135	8	3
2322	7	22	1	2	1	5	535	1	4	0	0	0	0	0	0	0	0	40	2	0	1	0	0	33	27	29.83333333	32	25	28.63888889	32	26	29.31944444	12	10	10	3	1	1.666666667	2	0	1.333333333	3	1	2.25	6	1212.399	794.012	1002.047	8	3
2323	4	0	1	1	1	3	302	5	4	0	0	0	0	0	0	0	0	45	6	0	2	0	0	30	26	28.21052632	30	25	27.9622807	31	26	29.10087719	11	9	10	2	1	1.315789474	3	0	1.65	3	1	1.7	1	1051.642	686.276	866.496	8	3
2324	2	18	1	2	1	1	192	1	4	0	0	0	0	0	0	0	0	37	7	0	1	0	0	33	25	29.2	32	24	28.1	33	25	26.97368421	12	9	10	3	1	2.15	3	1	1.95	5	1	2.894736842	2	1200.801	668.852	904.67	8	3
2325	2	21	1	1	1	3	0	1	4	0	0	0	0	0	0	0	0	26	3	0	2	0	0	32	26	29.42105263	32	24	28.1754386	32	30	30.84210526	11	9	10	3	1	1.684210526	2	1	1.684210526	3	2	2.615384615	1	1052.155	553.072	781.306	8	3
2326	2	9	1	1	1	3	0	1	4	0	0	0	0	0	0	0	0	29	8	0	1	0	0	23	15	19.05263158	26	14	21.09239766	25	16	20.65	8	6	7	3	0	1.684210526	3	1	1.842105263	3	1	1.823529412	2	974.755	515.154	750.504	8	3
2327	4	17	1	1	1	1	0	3	4	0	0	0	0	0	0	0	0	35	2	0	1	0	0	33	25	29.2	32	24	28.1	33	25	26.97368421	12	9	10	3	1	2.15	3	1	1.95	5	1	2.894736842	2	1200.801	668.852	904.67	8	3
2328	2	19	1	1	1	3	0	5	4	0	0	0	0	0	0	0	0	45	7	0	2	0	0	23	15	19.05263158	23	13	17.10087719	25	13	19.61666667	8	6	7	2	0	1.421052632	3	0	1.9	3	1	2.25	2	965.975	520.07	712.612	8	3
2329	2	20	1	1	1	3	52	1	4	0	0	0	0	0	0	0	0	12	4	0	1	0	0	30	23	25.75	31	25	28.11111111	31	23	27.55555556	11	8	9	6	1	2.791666667	5	0	1.541666667	5	2	3.916666667	9	1349.347	825.831	1070.373	8	3
2330	2	18	1	2	1	3	203	1	4	0	0	0	0	0	0	0	0	29	4	0	1	0	0	24	19	20.73684211	25	17	20.55392157	25	17	21.69736842	9	7	7	2	0	1.421052632	2	0	1.3	3	1	2.35	2	977.291	557.892	756.335	8	3
2331	2	15	1	1	1	3	168	3	4	0	0	0	0	0	0	0	0	24	2	0	1	0	0	33	26	28.63636364	34	25	29.42424242	33	26	30.12121212	12	9	10	5	2	3.909090909	3	0	1.363636364	5	2	4.545454545	1	1468.146	931.194	1177.602	8	3
2332	2	9	1	1	1	2	492	1	4	0	0	0	0	0	0	0	0	9	1	0	1	0	0	31	28	29.47368421	33	23	28.27582846	33	29	30.8375	11	10	10	4	1	2.052631579	3	1	1.631578947	4	2	2.65	6	1132.293	718.235	901.568	8	3
2333	2	16	4	1	1	3	0	1	4	0	0	0	0	0	0	0	0	15	5	0	1	0	0	29	26	27.9	31	25	27.08947368	31	26	28.74912281	10	9	10	3	1	1.65	3	0	1.7	3	1	1.894736842	1	1070.123	701.414	880.811	8	3
2334	2	21	2	1	1	3	0	3	4	0	0	0	0	0	0	0	0	35	10	0	2	0	0	28	25	26.31578947	34	25	27.98245614	33	25	28.60614035	10	9	9	2	0	1.210526316	3	1	1.947368421	3	1	1.75	1	1178.936	668.359	928.958	8	3
2335	2	19	1	2	1	1	0	1	4	0	0	0	0	0	0	1	0	37	17	0	1	0	0	33	26	28.25	33	25	29.0	32	24	27.22368421	12	9	10	4	0	1.7	3	1	2.15	5	1	2.894736842	2	1138.986	668.852	880.271	8	3
2336	7	23	1	1	1	3	0	1	4	0	0	0	0	0	0	0	0	31	1	0	1	0	0	31	26	28.47368421	32	26	29.70526316	32	24	28.41140351	11	9	10	3	0	1.894736842	3	0	1.842105263	3	1	1.9	9	1208.259	724.326	967.461	8	3
2337	1	9	1	1	1	1	246	5	2	0	0	0	0	0	2	0	2	16	4	0	1	0	0	32	29	30.76470588	33	29	30.73947368	32	24	28.10516569	11	10	11	3	1	2.0	3	1	2.421052632	3	1	1.7	6	1181.162	799.061	937.721	8	3
2338	1	10	1	1	1	3	0	2	4	0	0	0	0	0	0	0	0	16	1	0	1	0	0	23	13	17.83333333	25	10	17.30434783	25	13	19.95833333	8	5	6	2	1	1.625	3	0	2.260869565	6	2	3.333333333	1	1051.114	561.384	788.854	4	3
2339	5	19	1	2	1	3	166	1	1	0	0	0	0	0	0	0	0	35	11	0	1	0	0	34	29	31.04166667	34	27	30.19444444	33	24	28.72222222	12	10	11	2	2	2.0	2	0	1.416666667	2	1	1.958333333	3	1518.361	1031.02	1241.304	8	3
2340	2	13	2	1	1	3	263	1	4	0	0	0	0	0	0	0	0	12	10	0	1	0	0	28	21	24.45	30	20	25.18908382	27	17	22.68333333	10	8	9	4	1	2.2	2	0	1.25	4	1	2.2	9	907.59	506.868	697.643	8	3
2341	4	14	1	2	1	3	297	1	4	0	0	0	0	0	0	0	0	9	5	0	1	0	0	25	18	21.125	20	14	16.48913043	26	16	21.67330918	9	7	8	5	2	4.458333333	5	0	4.52173913	7	6	6.541666667	1	1021.567	538.049	761.972	8	3
2342	4	10	1	1	1	3	0	1	4	0	0	0	0	0	0	0	0	15	2	0	1	0	0	11	9	10.45	15	10	12.81140351	23	11	14.95	4	4	4	3	1	2.15	3	1	2.0	3	2	2.263157895	9	947.879	489.051	694.901	8	3
2343	2	6	2	1	1	3	123	4	4	0	0	0	0	0	0	0	0	13	3	0	1	0	0	23	19	20.82608696	22	10	15.54830918	25	10	19.51871981	8	7	7	5	2	3.913043478	5	2	4.541666667	7	3	5.708333333	1	1082.258	565.316	781.212	8	3
2344	2	18	2	1	1	3	0	3	4	0	0	0	0	0	0	0	0	35	4	0	1	0	0	29	25	26.66666667	31	25	28.24463938	32	27	29.35964912	10	9	9	3	1	2.0	2	1	1.666666667	4	2	2.75	1	1013.248	636.081	830.633	8	3
2345	7	12	1	1	1	3	106	1	4	0	0	0	0	0	0	0	0	15	2	0	1	0	0	33	28	29.90909091	30	25	27.3030303	32	26	30.27272727	12	10	10	3	1	2.272727273	2	0	1.454545455	3	1	1.909090909	1	1276.731	827.519	1042.559	8	3
2346	7	19	2	1	1	3	213	4	6	0	0	0	0	0	0	0	0	1	1	0	1	0	0	34	27	30.73684211	34	26	29.24298246	32	24	27.58333333	12	10	11	3	2	2.368421053	3	1	1.75	4	2	2.894736842	3	1104.464	753.887	925.35	8	3
2347	1	21	4	2	1	5	0	1	4	0	0	0	0	0	0	0	0	12	6	0	1	0	0	32	24	29.0	33	25	26.97368421	33	26	30.17807018	11	9	10	3	1	1.684210526	3	0	1.65	3	1	2.05	1	1127.028	725.962	890.733	8	3
2348	4	10	2	1	1	1	0	1	4	0	0	0	0	0	0	0	0	29	3	0	1	0	0	32	26	28.26315789	32	26	29.19035088	32	25	27.23333333	11	9	10	3	2	2.473684211	3	2	2.55	4	2	3.15	1	1106.455	722.652	911.019	8	3
2349	4	19	1	1	1	3	0	1	6	0	0	0	0	0	0	0	0	19	5	0	2	0	0	30	17	23.0	27	17	22.68333333	29	20	23.04210526	11	6	8	3	0	1.55	2	0	1.55	4	1	2.421052632	2	902.89	505.454	674.051	8	3
2350	2	21	1	2	1	3	220	1	4	0	0	1	0	1	0	1	0	23	2	0	1	0	0	25	20	21.86956522	31	19	25.73148148	28	19	21.99698068	9	7	8	3	2	2.217391304	3	2	2.695652174	3	2	2.625	9	1246.22	718.475	991.806	8	3
2351	4	16	1	1	1	3	0	1	4	0	0	0	0	0	0	0	0	37	7	0	1	0	0	32	26	27.26315789	32	25	28.03586745	32	24	28.7745614	11	9	10	3	0	1.842105263	3	0	1.3	5	2	3.578947368	9	1076.678	731.847	880.29	8	3
2352	2	9	1	1	1	3	184	1	4	0	0	0	0	0	0	0	0	37	2	0	1	0	0	27	23	24.21276596	29	17	22.18439716	27	19	22.75855004	10	8	9	3	2	2.404255319	3	0	2.170212766	3	1	1.977777778	1	1010.044	600.732	798.004	8	3
2353	3	10	1	2	1	3	153	1	4	0	0	0	0	0	0	0	0	15	3	0	1	0	0	32	28	30.04166667	33	26	29.51388889	33	25	28.33207071	11	10	11	3	1	1.958333333	2	0	1.333333333	3	1	2.25	1	1291.01	810.775	1023.909	8	3
