	业务子类	受理时间	受理日类型	受理紧急程度	受理重要程度	首次评议	通话时长	供电所类型	用电类型	该线路当天跳闸重合闸成功次数	该线路当天跳闸重合闸不成功次数	前一天至当天成功	前一天至当天不成功	前两天至当天成功	前两天至当天不成功	前三天至当天成功	前三天至当天不成功	受理变电站编号	受理用户前半年总工单	受理用户前半年一般工单提级投诉	受理用户前半年意见不提级工单	受理用户前半年意见转投诉工单	受理用户前半年投诉工单	受理当天温度：最大/最小/平均	受理当天温度：最大/最小/平均.1	受理当天温度：最大/最小/平均.2	受理前期三天温度：最大/最小/平均	受理前期三天温度：最大/最小/平均.1	受理前期三天温度：最大/最小/平均.2	受理后期三天温度：最大/最小/平均	受理后期三天温度：最大/最小/平均.1	受理后期三天温度：最大/最小/平均.2	受理当天/前三天/后三天最恶劣天气	受理当天/前三天/后三天最恶劣天气.1	受理当天/前三天/后三天最恶劣天气.2	受理当天最大/最小/平均风力	受理当天最大/最小/平均风力.1	受理当天最大/最小/平均风力.2	受理前三天最大/最小/平均风力	受理前三天最大/最小/平均风力.1	受理前三天最大/最小/平均风力.2	受理后三天平均最大/最小/风力	受理后三天平均最大/最小/风力.1	受理后三天平均最大/最小/风力.2	受理当天风向	47-49/受理前三天最大/最小/平均负荷	47-49/受理前三天最大/最小/平均负荷.1	47-49/受理前三天最大/最小/平均负荷.2	业务类型	工单风险类别
2306	2	6	1	1	1	2	1	2	4	1	1	1	1	1	1	1	1	4	2	1	2	1	1	10	9	9	10	9	9	12	9	10	8	10	5	4	1	2.375	2	1	2	2	1	1	1	7	6	6	8	3
2307	4	11	1	2	1	2	3	2	4	1	1	1	1	1	1	1	1	4	1	1	2	1	1	9	8	8	9	8	8	8	6	7	6	6	3	6	1	4.173913043	3	1	3	4	4	4	1	5	4	4	8	3
2308	4	5	1	1	1	1	1	5	4	1	1	1	1	1	1	1	1	45	2	1	2	1	1	11	9	10	11	9	10	12	9	10	5	2	2	5	2	3.578947368	2	1	1	2	1	2	3	6	6	5	8	3
2309	2	9	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	15	2	1	2	1	1	10	9	9	10	9	9	11	9	10	5	9	5	4	0	1.947368421	2	1	1	2	1	1	1	5	5	5	8	3
2310	7	6	1	1	1	3	4	1	4	1	1	1	1	1	1	1	1	26	2	1	2	1	1	10	7	8	10	7	8	10	8	9	2	2	2	3	1	1.842105263	2	1	1	2	2	2	9	5	5	5	8	3
2311	4	8	1	1	1	1	1	5	4	1	1	1	1	1	1	1	1	18	3	1	2	1	1	11	10	11	11	10	11	12	10	11	2	2	5	3	1	2.45	2	2	2	3	1	2	6	5	6	5	8	3
2312	2	11	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	9	1	1	2	1	1	10	8	9	10	8	9	8	5	6	2	6	6	5	2	4.0	2	2	2	4	2	3	1	3	3	3	8	3
2313	7	5	2	1	1	3	2	1	4	1	1	1	1	1	1	1	1	12	2	1	2	1	1	12	11	11	12	11	11	11	8	10	2	2	7	4	2	2.541666667	2	1	2	2	2	2	6	7	7	7	8	3
2314	4	5	1	1	1	3	1	2	4	1	1	1	1	1	1	1	1	16	2	1	2	1	1	12	10	11	12	10	11	12	10	11	2	2	5	3	1	1.8	2	1	1	2	1	1	1	6	6	6	8	3
2315	4	8	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	26	3	1	3	1	1	11	11	11	11	11	11	12	11	11	2	2	2	4	2	2.736842105	2	1	2	3	2	2	6	7	6	6	8	3
2316	2	2	2	1	1	3	2	2	4	1	1	1	1	1	1	1	1	4	2	1	2	1	1	12	10	11	12	10	11	12	9	10	2	2	7	3	0	1.708333333	2	1	1	3	1	1	6	7	7	7	8	3
2317	7	9	2	1	1	2	1	4	4	1	1	1	1	1	1	1	1	27	2	1	2	1	1	5	4	5	5	4	5	9	5	6	3	6	6	2	1	1.541666667	2	1	1	2	1	1	2	6	4	5	8	3
2318	2	10	1	1	1	3	1	1	6	1	1	1	1	1	1	1	1	12	2	1	2	1	1	12	10	11	12	10	11	12	9	10	2	7	7	2	0	1.315789474	2	1	1	2	1	1	9	6	6	6	8	3
2319	4	10	1	1	1	2	3	3	4	1	1	1	1	1	1	1	1	44	1	1	2	1	1	10	9	9	10	9	9	11	9	10	2	7	5	3	1	1.842105263	2	1	1	2	1	2	1	6	6	6	8	3
2320	4	10	1	1	1	2	1	2	4	1	1	1	1	1	1	1	1	16	2	1	2	1	1	10	8	9	10	8	9	11	8	9	2	2	2	3	1	2.111111111	2	1	1	3	1	1	1	4	4	4	8	3
2321	4	5	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	31	2	1	2	1	1	10	9	9	10	9	9	12	9	10	10	9	10	3	0	1.65	2	1	1	3	1	2	1	6	5	5	8	3
2322	7	11	1	2	1	5	6	1	4	1	1	1	1	1	1	1	1	40	2	1	2	1	1	12	10	10	12	10	10	11	9	10	2	5	2	3	1	1.666666667	2	1	1	2	1	2	6	7	6	7	8	3
2323	4	12	1	1	1	3	4	5	4	1	1	1	1	1	1	1	1	45	3	1	3	1	1	11	9	10	11	9	10	11	9	10	2	5	7	2	1	1.315789474	2	1	1	2	1	1	1	5	5	5	8	3
2324	2	9	1	2	1	1	2	1	4	1	1	1	1	1	1	1	1	37	3	1	2	1	1	12	9	10	12	9	10	12	9	9	5	10	10	3	1	2.15	2	1	1	3	1	2	2	7	5	6	8	3
2325	2	11	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	26	2	1	3	1	1	11	9	10	11	9	10	11	11	11	2	9	2	3	1	1.684210526	2	1	1	2	2	2	1	5	4	4	8	3
2326	2	5	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	29	3	1	2	1	1	8	6	7	8	6	7	9	6	7	1	6	2	3	0	1.684210526	2	1	1	2	1	1	2	4	4	4	8	3
2327	4	9	1	1	1	1	1	3	4	1	1	1	1	1	1	1	1	35	2	1	2	1	1	12	9	10	12	9	10	12	9	9	5	10	10	3	1	2.15	2	1	1	3	1	2	2	7	5	6	8	3
2328	2	10	1	1	1	3	1	5	4	1	1	1	1	1	1	1	1	45	3	1	3	1	1	8	6	7	8	6	7	9	5	7	3	3	3	2	0	1.421052632	2	1	1	2	1	2	2	4	4	4	8	3
2329	2	10	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	12	2	1	2	1	1	11	8	9	11	8	9	11	8	10	3	6	6	6	1	2.791666667	3	1	1	3	2	2	9	8	7	7	8	3
2330	2	9	1	2	1	3	3	1	4	1	1	1	1	1	1	1	1	29	2	1	2	1	1	9	7	7	9	7	7	9	6	8	3	2	6	2	0	1.421052632	2	1	1	2	1	2	2	4	4	4	8	3
2331	2	8	1	1	1	3	2	3	4	1	1	1	1	1	1	1	1	24	2	1	2	1	1	12	9	10	12	9	10	12	9	11	10	10	9	5	2	3.909090909	2	1	1	3	2	3	1	9	8	8	8	3
2332	2	5	1	1	1	2	5	1	4	1	1	1	1	1	1	1	1	9	1	1	2	1	1	11	10	10	11	10	10	12	10	11	2	5	2	4	1	2.052631579	2	1	1	3	2	2	6	6	6	6	8	3
2333	2	8	4	1	1	3	1	1	4	1	1	1	1	1	1	1	1	15	2	1	2	1	1	10	9	10	10	9	10	11	9	10	5	8	7	3	1	1.65	2	1	1	2	1	1	1	5	6	5	8	3
2334	2	11	2	1	1	3	1	3	4	1	1	1	1	1	1	1	1	35	4	1	3	1	1	10	9	9	10	9	9	12	9	10	5	10	7	2	0	1.210526316	2	1	1	2	1	1	1	6	5	6	8	3
2335	2	10	1	2	1	1	1	1	4	1	1	1	1	1	1	2	1	37	4	1	2	1	1	12	9	10	12	9	10	11	9	10	9	10	10	4	0	1.7	2	1	2	3	1	2	2	6	5	5	8	3
2336	7	12	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	31	1	1	2	1	1	11	9	10	11	9	10	11	9	10	5	7	5	3	0	1.894736842	2	1	1	2	1	1	9	7	6	6	8	3
2337	1	5	1	1	1	1	3	5	2	1	1	1	1	1	3	1	3	16	2	1	2	1	1	11	10	11	11	10	11	11	9	10	2	2	9	3	1	2.0	2	1	2	2	1	1	6	6	6	6	8	3
2338	1	5	1	1	1	3	1	2	4	1	1	1	1	1	1	1	1	16	1	1	2	1	1	8	5	6	8	5	6	9	5	7	3	6	2	2	1	1.625	2	1	2	4	2	2	1	5	4	4	4	3
2339	5	10	1	2	1	3	2	1	1	1	1	1	1	1	1	1	1	35	4	1	2	1	1	12	10	11	12	10	11	12	9	10	1	5	5	2	2	2.0	2	1	1	2	1	1	3	10	9	9	8	3
2340	2	7	2	1	1	3	3	1	4	1	1	1	1	1	1	1	1	12	4	1	2	1	1	10	8	9	10	8	9	10	6	8	1	1	2	4	1	2.2	2	1	1	3	1	2	9	4	4	3	8	3
2341	4	7	1	2	1	3	3	1	4	1	1	1	1	1	1	1	1	9	2	1	2	1	1	9	7	8	9	7	8	9	6	8	3	8	6	5	2	4.458333333	3	1	3	4	4	4	1	5	4	4	8	3
2342	4	5	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	15	2	1	2	1	1	4	4	4	4	4	4	8	4	5	3	6	6	3	1	2.15	2	1	2	2	2	2	9	4	3	3	8	3
2343	2	3	2	1	1	3	2	4	4	1	1	1	1	1	1	1	1	13	2	1	2	1	1	8	7	7	8	7	7	9	4	7	2	6	9	5	2	3.913043478	3	2	3	4	2	3	1	5	4	4	8	3
2344	2	9	2	1	1	3	1	3	4	1	1	1	1	1	1	1	1	35	2	1	2	1	1	10	9	9	10	9	9	11	10	10	9	9	8	3	1	2.0	2	1	1	3	2	2	1	5	5	5	8	3
2345	7	6	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	15	2	1	2	1	1	12	10	10	12	10	10	11	9	11	3	8	3	3	1	2.272727273	2	1	1	2	1	1	1	7	7	7	8	3
2346	7	10	2	1	1	3	3	4	6	1	1	1	1	1	1	1	1	1	1	1	2	1	1	12	10	11	12	10	11	11	9	10	2	2	8	3	2	2.368421053	2	1	1	3	2	2	3	6	6	6	8	3
2347	1	11	4	2	1	5	1	1	4	1	1	1	1	1	1	1	1	12	3	1	2	1	1	11	9	10	11	9	10	12	9	11	2	10	2	3	1	1.684210526	2	1	1	2	1	2	1	6	6	5	8	3
2348	4	5	2	1	1	1	1	1	4	1	1	1	1	1	1	1	1	29	2	1	2	1	1	11	9	10	11	9	10	11	9	10	2	5	5	3	2	2.473684211	2	2	2	3	2	2	1	6	6	6	8	3
2349	4	10	1	1	1	3	1	1	6	1	1	1	1	1	1	1	1	19	2	1	3	1	1	11	6	8	11	6	8	10	7	8	1	2	3	3	0	1.55	2	1	1	3	1	2	2	4	4	3	8	3
2350	2	11	1	2	1	3	3	1	4	1	1	2	1	2	1	2	1	23	2	1	2	1	1	9	7	8	9	7	8	10	7	8	3	8	3	3	2	2.217391304	2	2	2	2	2	2	9	7	6	6	8	3
2351	4	8	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	37	3	1	2	1	1	11	9	10	11	9	10	11	9	10	2	7	5	3	0	1.842105263	2	1	1	3	2	2	9	5	6	5	8	3
2352	2	5	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	37	2	1	2	1	1	10	8	9	10	8	9	10	7	8	2	9	7	3	2	2.404255319	2	1	2	2	1	1	1	5	5	4	8	3
2353	3	5	1	2	1	3	2	1	4	1	1	1	1	1	1	1	1	15	2	1	2	1	1	11	10	11	11	10	11	12	9	10	2	2	5	3	1	1.958333333	2	1	1	2	1	2	1	7	7	7	8	3
2354	2	6	1	1	1	1	1	3	4	1	1	1	1	1	1	1	1	42	2	1	2	1	1	11	10	10	11	10	10	11	10	10	8	9	6	3	1	2.210526316	2	1	1	3	2	2	1	5	5	5	8	3
2355	4	10	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	12	2	1	2	1	1	11	9	10	11	9	10	11	9	10	7	2	2	3	1	2.3	2	1	1	2	2	2	3	5	6	6	8	3
2356	1	8	2	1	1	1	1	1	4	1	2	1	2	1	2	1	2	37	1	1	2	1	1	10	8	9	10	8	9	11	8	9	2	9	8	5	3	4.2	3	1	2	3	2	2	9	5	5	5	8	3
2357	4	5	2	1	1	3	1	1	4	1	1	1	1	1	1	1	1	37	2	1	2	1	1	10	9	9	10	9	9	11	9	10	6	8	3	5	4	4.75	3	1	3	4	2	3	6	7	7	7	8	3
2358	4	5	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	12	2	1	2	1	1	12	10	11	12	10	11	11	9	10	2	2	10	3	2	2.526315789	2	1	1	3	2	2	6	6	6	6	8	3
2359	2	3	1	1	1	3	2	4	4	1	1	1	1	1	1	1	1	4	2	1	2	1	1	10	9	9	10	9	9	11	7	9	2	6	2	3	1	2.083333333	2	1	1	2	1	2	2	7	6	7	8	3
2360	2	10	2	1	1	3	1	1	4	1	1	1	1	1	1	1	1	23	2	1	2	1	1	3	2	2	3	2	2	5	2	4	3	6	3	3	1	2.15	3	1	2	4	1	2	9	6	4	4	8	3
2361	1	8	1	1	1	3	3	1	4	1	1	1	1	1	1	1	1	26	3	1	3	1	1	9	8	8	9	8	8	10	4	8	6	2	3	2	1	1.85	2	1	1	2	2	2	2	4	3	3	8	3
2362	2	8	1	2	1	3	3	1	4	1	1	1	1	1	1	1	1	15	2	1	2	1	1	9	6	7	9	6	7	9	6	7	2	6	2	3	1	1.823529412	2	1	1	2	1	1	2	4	4	4	8	3
2363	7	7	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	15	2	1	2	1	1	5	4	4	5	4	4	8	4	6	6	6	3	8	2	6.47826087	3	1	2	4	2	3	2	3	3	3	8	3
2364	7	7	1	1	3	3	1	1	4	1	1	1	1	1	1	1	1	15	1	1	2	1	1	8	7	8	8	7	8	9	8	8	3	4	3	4	3	3.041666667	2	1	1	3	2	2	3	7	6	6	8	3
2365	4	5	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	31	2	1	2	1	1	10	7	8	10	7	8	10	7	9	1	1	2	3	0	1.5	2	1	1	2	1	1	9	3	4	3	8	3
2366	2	5	1	1	2	3	2	4	4	1	1	1	1	1	1	1	1	13	2	1	3	1	1	10	8	8	10	8	8	9	5	7	3	3	3	3	1	2.083333333	2	1	1	3	2	2	1	6	5	5	8	3
2367	2	11	1	2	1	3	5	1	4	1	1	1	1	1	1	1	1	37	2	1	2	1	1	7	6	6	7	6	6	7	2	4	2	3	3	2	1	1.666666667	2	1	1	3	2	2	2	5	5	5	8	3
2368	4	12	4	1	1	2	5	1	4	1	1	1	1	1	1	1	1	12	2	1	2	1	1	11	10	10	11	10	10	11	8	9	2	7	7	2	0	1.4	2	1	1	2	2	2	1	5	5	5	8	3
2369	3	10	1	1	1	2	8	1	4	1	1	1	1	1	1	1	1	37	2	1	2	1	1	11	10	10	11	10	10	11	8	9	2	3	8	5	2	4.416666667	4	1	3	4	3	3	1	7	6	7	8	3
2370	4	8	1	1	1	3	1	4	4	1	1	1	1	1	1	1	1	5	2	1	2	1	1	11	9	10	11	9	10	9	7	8	2	2	6	2	0	1.684210526	2	1	1	3	2	2	1	5	6	5	8	3
2371	1	5	1	1	1	3	3	1	4	1	1	1	1	1	1	1	1	12	2	1	2	1	1	7	4	5	7	4	5	8	3	5	1	3	2	2	1	1.375	2	1	1	3	1	2	2	9	6	7	4	3
2372	1	11	1	1	1	1	1	2	4	1	1	1	6	1	6	1	6	20	1	1	2	1	1	11	9	10	11	9	10	11	9	10	7	8	5	3	0	1.3	2	1	1	2	1	1	1	6	6	6	8	3
2373	1	5	2	1	1	3	8	4	4	1	1	1	1	1	1	1	1	6	3	1	3	1	1	11	9	10	11	9	10	11	9	10	7	2	2	3	1	2.3	2	1	1	2	2	2	3	5	6	6	8	3
2374	3	11	1	1	1	2	3	2	4	1	1	1	1	1	1	1	1	16	1	1	2	1	1	11	9	9	11	9	9	11	8	10	5	7	2	3	1	1.789473684	2	1	2	3	1	2	1	6	6	6	8	3
2375	4	10	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	37	2	1	2	1	1	8	6	7	8	6	7	10	7	8	2	6	6	2	0	0.894736842	2	1	2	3	1	2	2	4	3	4	8	3
2376	2	11	1	1	1	2	8	4	4	1	1	1	1	1	1	1	1	28	2	1	2	1	1	11	9	10	11	9	10	12	9	10	5	9	10	3	1	2.315789474	2	1	1	3	2	2	8	7	6	6	8	3
2377	4	5	1	1	1	1	1	5	4	1	1	1	1	1	1	1	1	6	2	1	2	1	1	11	9	10	11	9	10	12	9	11	2	5	7	3	0	1.526315789	2	1	1	2	2	2	6	6	6	6	8	3
2378	2	11	1	1	1	3	5	1	4	1	1	1	1	1	1	1	1	12	2	1	2	1	1	11	10	10	11	10	10	12	9	10	6	3	9	2	0	1.454545455	2	1	1	2	1	2	6	9	9	9	8	3
2379	4	10	3	1	1	1	1	1	4	1	1	1	1	1	1	1	1	37	2	1	2	1	1	9	7	8	9	7	8	10	8	9	8	8	2	3	1	1.947368421	2	1	1	2	1	1	9	5	5	5	8	3
2380	2	5	1	2	1	3	1	1	9	1	1	1	1	1	1	1	1	15	2	1	2	1	1	8	6	7	8	6	7	9	7	8	2	3	2	2	0	1.45	2	1	1	2	1	2	1	5	4	4	8	3
2381	2	8	1	1	1	3	1	3	4	1	1	1	2	1	2	1	2	18	2	1	2	1	1	11	9	10	11	9	10	12	9	11	2	5	7	3	0	1.526315789	2	1	1	2	2	2	6	6	6	6	8	3
2382	4	10	2	1	1	5	1	3	4	1	1	1	1	1	1	1	1	44	2	1	2	1	1	10	9	9	10	9	9	12	9	10	10	9	10	3	0	1.65	2	1	1	3	1	2	1	6	5	5	8	3
2383	4	9	1	1	1	1	1	5	4	1	1	1	1	1	1	1	1	39	2	1	2	1	1	11	10	10	11	10	10	12	9	10	2	10	10	4	2	2.9	2	1	1	3	1	2	1	7	6	6	8	3
2384	7	5	1	1	1	2	2	4	3	1	1	1	1	1	1	1	1	33	1	1	2	1	1	11	10	11	11	10	11	12	10	11	5	9	2	3	0	1.666666667	2	1	1	3	2	2	6	8	7	7	8	3
2385	4	6	2	2	1	3	6	1	4	1	1	1	1	1	1	1	1	37	1	1	2	1	1	8	6	7	8	6	7	9	6	7	1	2	4	3	1	2.291666667	2	1	1	3	1	2	1	6	6	6	8	3
2386	7	5	1	1	1	2	7	1	4	1	1	1	1	1	1	1	1	37	2	1	2	1	1	9	7	8	9	7	8	9	7	8	2	3	6	4	2	2.916666667	3	1	2	4	2	2	9	6	6	6	8	3
2387	2	5	1	1	1	3	3	1	9	1	1	1	1	1	1	1	1	40	3	1	2	1	1	10	7	8	10	7	8	10	6	8	1	1	3	2	0	1.47826087	2	1	1	3	1	2	1	5	5	5	8	3
2388	2	10	1	2	1	3	2	2	4	1	1	1	1	1	1	1	1	20	2	1	2	1	1	10	7	8	10	7	8	10	7	8	2	2	3	3	1	1.708333333	2	1	1	2	1	1	2	7	6	6	8	3
2389	2	1	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	9	2	1	2	1	1	12	9	10	12	9	10	11	9	10	2	6	3	6	0	3.0	3	1	3	3	2	3	8	8	7	7	8	3
2390	4	8	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	9	2	1	2	1	1	9	7	8	9	7	8	10	7	8	1	1	2	3	1	2.0	2	1	1	2	1	1	9	4	3	3	8	3
2391	4	6	2	1	1	1	1	1	4	1	1	1	1	1	1	1	1	23	3	1	3	1	1	10	9	9	10	9	9	11	9	10	10	9	9	2	0	1.45	2	1	1	2	1	2	6	6	6	6	8	3
2392	1	4	2	1	1	5	9	1	4	1	1	1	1	1	1	1	1	15	2	1	2	1	1	12	10	11	12	10	11	11	9	10	2	2	9	4	1	2.473684211	2	1	2	2	1	2	6	6	6	6	8	3
2393	4	6	2	1	1	1	1	3	4	1	1	1	1	1	1	1	1	44	2	1	2	1	1	9	7	8	9	7	8	10	7	9	1	1	2	3	1	1.85	2	1	1	2	1	1	9	3	4	3	8	3
2394	1	8	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	29	2	1	2	1	1	11	9	10	11	9	10	11	10	11	5	7	2	3	1	1.833333333	2	1	1	2	1	2	6	8	8	7	4	3
2395	2	10	1	2	1	2	3	4	4	1	1	1	1	1	1	1	1	35	1	1	2	1	1	11	10	10	11	10	10	12	9	10	6	3	9	2	0	1.454545455	2	1	1	2	1	2	6	9	9	9	8	3
2396	2	8	2	1	1	3	2	1	4	1	1	1	1	1	1	1	1	37	1	1	2	1	1	8	6	7	8	6	7	9	4	6	3	2	6	2	1	1.913043478	2	1	2	2	1	2	1	4	4	4	8	3
2397	4	8	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	37	2	1	2	1	1	11	9	10	11	9	10	11	9	10	2	5	5	3	2	2.473684211	2	2	2	3	2	2	1	6	6	6	8	3
2398	4	8	1	1	1	3	1	1	4	1	1	1	1	1	1	1	2	15	2	1	2	1	1	11	9	10	11	9	10	11	9	10	7	2	9	3	1	1.473684211	2	1	1	2	1	2	6	6	6	6	8	3
2399	1	9	2	1	1	2	3	1	4	1	1	1	1	1	1	1	2	29	2	1	2	1	1	10	7	8	10	7	8	11	6	8	1	2	2	2	1	1.789473684	2	1	1	2	1	2	9	4	4	3	8	3
2400	2	2	1	2	1	3	2	1	4	1	1	1	1	1	1	1	1	37	2	1	2	1	1	10	9	9	10	9	9	11	9	10	8	2	5	4	2	2.833333333	2	1	1	2	2	2	2	7	7	7	8	3
2401	3	7	2	1	1	2	2	1	9	1	1	1	1	1	1	1	1	9	3	1	2	1	1	12	10	11	12	10	11	12	8	9	2	2	7	4	1	2.14893617	2	1	2	2	1	1	6	7	6	7	8	3
2402	4	10	1	1	1	2	5	4	4	1	1	1	1	1	1	1	1	28	1	1	2	1	1	10	8	9	10	8	9	11	8	9	3	3	3	3	1	1.916666667	2	1	1	3	1	2	2	7	6	6	8	3
2403	7	5	2	1	1	2	6	1	4	1	1	1	1	1	1	1	1	3	1	1	2	1	1	8	7	7	8	7	7	9	7	8	2	6	2	4	2	2.789473684	2	1	1	2	2	2	1	4	4	3	8	3
2404	7	9	1	2	1	3	2	1	4	1	1	1	1	1	1	1	1	37	2	1	3	1	1	11	8	9	11	8	9	10	8	8	2	3	3	2	0	1.333333333	2	1	1	3	2	2	9	7	6	6	8	3
2405	1	12	2	1	1	3	6	5	6	1	1	1	1	1	1	1	1	35	1	1	2	1	1	6	4	5	6	4	5	9	5	7	3	3	3	4	2	3.083333333	2	1	2	2	1	2	9	7	6	6	4	3
2406	4	5	1	1	1	2	1	1	4	1	1	1	1	1	1	1	1	15	1	1	2	1	1	4	2	3	4	2	3	6	2	4	3	6	3	6	1	2.842105263	2	1	2	2	1	2	9	6	4	5	8	3
2407	2	8	2	1	1	3	1	4	4	1	1	1	1	1	1	1	1	1	2	1	3	1	1	11	9	10	11	9	10	11	9	10	8	9	9	5	2	2.789473684	2	1	1	3	2	2	9	6	5	5	8	3
2408	2	9	1	2	1	3	5	1	4	1	1	1	1	1	1	1	1	15	2	1	2	1	1	10	8	9	10	8	9	10	7	9	2	2	6	4	2	2.65	2	1	1	2	1	1	1	5	5	5	8	3
2409	4	8	1	1	1	3	1	1	6	1	1	1	1	1	1	1	1	37	2	1	2	1	1	11	11	11	11	11	11	12	10	11	2	2	5	4	2	2.85	3	2	2	2	1	2	6	7	7	7	8	3
2410	4	10	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	37	3	1	2	1	1	11	8	10	11	8	10	11	7	9	2	5	2	5	1	2.789473684	2	1	1	3	1	2	3	4	5	5	8	3
2411	2	11	1	1	1	3	1	1	9	1	1	1	1	1	1	1	1	15	2	1	3	1	1	11	9	10	11	9	10	11	8	9	5	2	2	3	0	1.789473684	2	1	1	3	2	2	9	6	6	6	8	3
2412	4	5	1	1	1	3	1	4	4	1	1	1	1	1	1	1	1	33	2	1	2	1	1	7	4	6	7	4	6	8	5	6	2	3	3	4	2	2.65	2	1	1	3	1	1	2	5	4	4	8	3
2413	4	10	2	1	1	3	1	2	4	1	1	1	1	1	1	1	1	4	2	1	2	1	1	7	6	6	7	6	6	8	6	7	2	6	3	3	2	2.25	2	1	1	2	1	2	9	4	3	3	8	3
2414	2	6	1	1	1	3	5	1	4	1	1	1	1	1	1	1	1	12	2	1	2	1	1	11	10	11	11	10	11	12	9	10	6	6	6	5	1	2.565217391	3	1	1	3	2	2	6	8	7	7	8	3
2415	7	5	1	1	1	3	6	5	8	1	1	1	1	1	1	1	1	26	3	1	2	1	1	5	4	4	5	4	4	8	4	5	6	6	6	3	1	2.0	2	1	1	2	1	1	2	6	4	5	8	3
2416	2	5	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	31	2	1	2	1	1	11	9	10	11	9	10	11	8	9	5	2	7	3	0	1.529411765	2	1	1	2	2	2	9	6	5	6	8	3
2417	2	12	1	1	1	3	2	1	4	1	1	1	1	1	1	1	1	31	2	1	2	1	1	11	11	11	11	11	11	12	9	10	3	3	10	3	1	2.090909091	2	1	1	3	2	2	1	9	8	8	8	3
2418	4	8	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	12	2	1	2	1	1	11	9	10	11	9	10	12	9	10	5	5	5	4	0	2.0	2	1	1	3	2	2	2	5	5	5	8	3
2419	7	11	2	1	1	3	1	1	4	1	1	1	1	1	1	1	1	37	1	1	2	1	1	10	9	10	10	9	10	11	9	10	8	10	10	2	1	1.739130435	2	1	1	3	1	1	1	8	7	7	8	3
2420	1	6	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	9	2	1	2	1	1	11	9	10	11	9	10	12	9	10	10	6	10	3	0	1.363636364	2	1	1	3	2	3	1	9	9	9	4	3
2421	4	5	2	1	1	3	1	1	7	1	1	1	1	1	1	1	1	3	3	1	2	1	1	11	10	10	11	10	10	12	10	11	2	5	2	4	1	2.052631579	2	1	1	3	2	2	6	6	6	6	8	3
2422	3	5	1	1	1	3	3	1	4	1	1	1	1	1	1	1	1	12	2	1	2	1	1	11	11	11	11	11	11	12	10	11	2	2	2	4	2	2.888888889	2	1	2	3	2	2	6	7	6	6	8	3
2423	1	6	1	1	1	2	3	1	4	1	1	1	1	1	1	1	1	26	1	1	2	1	1	10	8	9	10	8	9	11	8	9	2	6	2	3	0	1.055555556	2	1	1	2	1	2	2	3	3	3	8	3
2424	2	10	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	37	2	1	2	1	1	10	9	9	10	9	9	11	9	10	10	9	9	2	0	1.45	2	1	1	2	1	2	6	6	6	6	8	3
2425	2	4	1	2	1	3	1	1	4	1	1	1	1	1	1	1	1	12	1	1	2	1	1	11	10	10	11	10	10	11	9	10	2	8	5	4	2	3.0	3	1	2	3	2	2	1	5	4	4	8	3
2426	4	5	1	1	1	5	1	1	9	1	1	1	1	1	1	1	1	29	2	1	2	1	1	10	9	10	10	9	10	11	9	10	9	5	7	3	1	1.7	2	1	1	2	1	2	1	6	7	6	8	3
2427	2	8	1	1	1	3	1	1	4	1	1	1	1	1	1	1	1	37	2	1	2	1	1	11	9	10	11	9	10	11	8	9	3	8	3	5	0	1.875	3	1	1	4	2	2	1	7	7	7	8	3
2428	4	10	2	1	1	3	1	3	4	1	1	1	1	1	1	1	1	24	2	1	2	1	1	10	8	9	10	8	9	11	7	9	1	2	2	3	1	1.5	2	1	1	3	1	2	2	3	4	3	8	3
2429	2	11	3	1	1	3	1	1	4	1	1	1	1	1	1	1	1	23	2	1	2	1	1	11	11	11	11	11	11	12	10	11	3	9	3	4	2	2.727272727	3	1	2	3	1	2	6	9	8	8	8	3
2430	2	5	2	1	1	3	1	1	4	1	1	1	1	1	1	1	1	37	2	1	2	1	1	11	9	10	11	9	10	11	8	10	2	9	7	3	1	2.25	2	1	1	2	1	1	1	5	6	5	8	3
