,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,预测工单类别
261,1,4,2,1,1,2,2,2,4,1,1,1,1,1,1,1,1,4,2,1,1,1,2,10,8,9,10,8,9,10,6,8,2,7,9,3,1,1.978723404,2,1,1,3,2,2,1,5,4,4,7,5
262,1,5,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,37,1,1,1,1,2,10,8,9,10,8,9,10,6,8,2,7,9,3,1,1.978723404,2,1,1,3,2,2,1,5,4,4,7,5
263,2,6,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,26,2,1,1,1,2,9,7,8,9,7,8,9,6,7,2,2,3,3,0,1.647058824,2,1,1,2,1,1,2,4,4,4,7,5
264,1,8,1,2,1,3,1,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,2,11,10,10,11,10,10,11,10,10,2,3,3,5,0,3.909090909,3,2,3,3,2,3,6,7,7,7,7,5
265,3,6,1,1,1,2,4,3,4,1,1,1,1,1,1,1,1,39,2,1,1,1,2,11,8,9,11,8,9,10,8,8,2,6,6,2,0,1.052631579,2,1,1,2,1,2,2,3,3,3,7,5
266,4,4,2,1,1,3,5,4,4,1,1,1,1,1,1,1,1,6,1,1,1,1,2,11,9,10,11,9,10,11,9,10,5,8,7,3,0,1.526315789,2,1,1,2,1,1,1,6,6,6,7,5
267,4,4,2,1,1,3,4,1,4,1,1,1,1,1,1,1,1,37,1,1,1,1,2,11,9,10,11,9,10,12,9,10,2,5,7,3,1,2.0,2,1,1,2,1,2,1,7,7,7,7,5
268,3,8,2,1,1,2,1,3,4,1,1,1,1,1,1,1,1,44,2,1,1,1,2,11,10,10,11,10,10,12,9,10,2,7,7,3,1,2.473684211,2,1,1,2,1,2,1,6,6,6,7,5
269,1,7,1,1,1,3,4,1,4,1,1,1,1,1,1,1,1,26,1,1,1,1,2,11,10,11,11,10,11,11,10,11,2,2,7,4,2,2.55,2,1,2,2,2,2,6,6,6,6,7,5
270,1,10,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,23,2,1,1,1,2,9,7,8,9,7,8,10,7,8,2,3,6,6,2,2.833333333,3,2,2,4,1,2,9,6,6,6,7,5
271,3,6,1,1,1,3,2,2,4,1,1,1,1,1,1,1,1,4,1,1,1,1,2,12,10,11,12,10,11,12,9,10,2,2,10,3,1,2.052631579,2,1,1,3,2,2,6,6,6,5,7,5
272,3,10,1,1,1,2,5,4,4,1,1,1,1,1,1,1,1,17,1,1,1,1,2,6,5,5,6,5,5,9,5,7,2,6,2,3,2,2.166666667,2,1,1,3,1,2,9,4,3,3,7,5
273,4,12,1,2,1,2,3,5,4,1,1,1,1,1,1,1,1,45,2,1,1,1,2,12,11,11,12,11,11,11,9,10,2,2,5,3,1,2.055555556,3,2,2,2,1,2,6,7,7,7,7,5
274,3,4,1,1,1,1,1,3,4,1,1,1,1,1,1,1,1,30,2,1,1,1,3,12,10,11,12,10,11,12,9,10,2,2,10,3,1,2.052631579,2,1,1,3,2,2,6,6,6,5,7,5
275,1,8,1,1,1,3,6,2,2,1,1,1,1,1,1,1,1,16,1,1,1,1,2,10,8,9,10,8,9,11,7,9,1,2,2,3,1,1.5,2,1,1,3,1,2,2,3,4,3,7,5
276,4,7,2,2,1,3,3,2,4,1,1,1,2,3,2,3,2,4,1,1,1,1,2,11,9,10,11,9,10,11,9,10,7,2,2,3,1,2.3,2,1,1,2,2,2,3,5,6,6,7,5
277,4,1,1,1,1,1,1,5,4,1,3,1,3,1,3,1,3,16,1,1,1,1,2,11,10,11,11,10,11,12,10,11,2,2,5,3,1,2.45,2,2,2,3,1,2,6,5,6,5,7,5
278,1,5,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,2,12,10,11,12,10,11,12,9,11,2,6,2,5,0,1.869565217,3,1,1,3,1,2,6,9,8,8,7,5
279,3,11,2,1,1,3,1,2,4,1,1,1,1,1,1,1,1,4,2,1,1,1,2,11,10,10,11,10,10,12,9,10,5,2,2,3,1,2.05,2,1,1,3,2,2,1,7,7,7,7,5
280,1,5,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,29,2,1,1,1,2,10,8,9,10,8,9,10,6,8,7,2,9,3,0,1.382978723,2,1,1,2,2,2,1,4,4,4,7,5
281,1,6,1,1,1,2,5,1,4,1,1,1,1,1,1,1,1,3,1,1,1,1,2,12,10,11,12,10,11,12,8,9,2,2,7,4,1,2.14893617,2,1,2,2,1,1,6,7,6,7,7,5
282,4,5,1,2,1,1,2,3,6,1,1,1,1,1,1,1,1,30,2,1,1,1,2,10,4,8,10,4,8,9,5,7,2,6,6,3,2,2.684210526,2,1,1,3,3,3,1,4,4,3,7,5
283,3,4,1,1,1,1,3,1,4,1,1,1,1,1,1,1,1,26,2,1,1,1,2,8,6,7,8,6,7,8,4,6,6,3,3,3,0,1.736842105,2,1,1,2,1,2,2,4,3,3,7,5
284,2,7,1,1,1,1,10,2,4,1,1,1,1,1,1,1,1,4,3,1,1,1,2,5,4,4,5,4,4,6,4,5,2,6,6,3,1,2.0,3,2,2,2,2,2,1,4,3,3,7,5
285,4,11,1,1,1,3,3,3,4,1,1,1,1,1,1,1,1,35,1,1,1,1,2,12,9,10,12,9,10,12,9,10,7,7,9,2,0,1.217391304,2,1,1,3,2,2,2,8,8,8,7,5
286,7,5,2,1,1,3,4,4,4,1,1,1,1,1,1,1,1,17,1,1,1,1,2,9,6,8,9,6,8,10,6,8,1,2,2,2,0,1.125,2,1,1,2,1,1,2,5,5,5,7,5
287,1,6,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,2,10,8,9,10,8,9,10,5,7,2,2,7,3,0,1.063829787,2,1,1,3,2,2,6,4,4,4,7,5
288,4,9,2,1,1,3,4,4,4,1,1,1,1,1,1,1,1,13,1,1,1,1,2,11,10,10,11,10,10,11,9,10,2,10,7,3,1,1.684210526,2,1,1,2,1,1,1,5,5,5,7,5
289,2,11,1,1,1,3,8,4,4,1,1,1,1,1,1,1,1,33,1,1,1,1,2,12,10,11,12,10,11,11,9,10,9,9,5,3,0,1.75,2,1,1,2,1,2,9,7,6,6,7,5
290,1,1,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,2,11,10,11,11,10,11,12,10,11,2,6,6,3,0,1.636363636,2,1,1,2,1,2,6,9,7,8,7,5
291,2,8,2,1,1,3,8,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,2,11,10,11,11,10,11,12,10,11,6,6,3,3,0,1.727272727,2,1,1,2,1,2,6,9,7,8,7,5
292,4,10,3,1,1,3,3,1,4,1,2,1,2,1,2,1,2,29,1,1,1,1,2,9,6,8,9,6,8,9,6,7,5,2,8,4,2,3.210526316,2,1,2,3,1,2,9,4,5,4,7,5
293,4,7,2,1,1,1,4,2,4,1,1,1,1,1,1,1,1,16,1,1,1,1,2,10,8,8,10,8,8,10,8,9,2,6,7,3,0,1.617021277,2,1,1,2,1,1,1,4,4,4,7,5
294,2,1,1,1,1,3,3,1,4,1,2,1,3,1,3,1,3,37,2,1,1,1,2,8,5,6,8,5,6,9,6,7,2,3,2,4,0,1.947368421,2,1,1,2,1,1,3,4,4,3,7,5
295,4,8,1,1,1,3,6,1,4,1,1,1,1,1,1,1,1,29,1,1,1,1,2,9,7,7,9,7,7,9,4,7,3,8,3,3,0,1.541666667,2,1,1,3,2,2,3,7,6,6,7,5
296,7,4,4,1,1,3,5,2,4,1,1,1,1,1,1,1,1,4,1,1,1,1,2,6,4,5,6,4,5,6,4,5,3,6,6,3,2,2.473684211,2,1,2,2,2,2,9,4,3,3,7,5
297,1,7,2,1,1,3,2,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,2,12,9,10,12,9,10,12,10,10,2,2,9,5,0,2.260869565,3,1,1,3,1,1,8,9,9,9,7,5
298,4,5,1,1,1,2,2,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,3,10,8,9,10,8,9,11,9,10,7,7,5,3,0,1.5,2,1,2,2,1,2,2,8,8,7,7,5
299,4,10,1,1,1,3,4,2,4,1,1,1,1,1,1,1,1,16,3,1,1,1,2,10,7,8,10,7,8,9,7,8,8,2,3,4,2,2.695652174,2,1,1,2,2,2,3,7,5,6,7,5
300,3,5,2,1,1,3,2,3,4,1,1,1,1,1,1,1,1,42,2,1,1,1,2,12,10,11,12,10,11,11,9,10,2,2,9,4,1,2.473684211,2,1,2,2,1,2,6,6,6,6,7,5
301,1,10,2,1,1,3,2,2,4,1,1,1,1,1,1,1,1,16,1,1,1,1,2,11,10,10,11,10,10,12,10,11,2,9,2,3,1,1.75,2,1,1,2,1,2,1,5,5,5,7,5
302,4,11,1,1,1,3,5,3,4,1,1,1,1,1,1,1,1,44,1,1,1,1,2,12,10,10,12,10,10,11,9,10,2,7,9,3,1,2.263157895,2,1,1,2,2,2,2,7,6,6,7,5
303,4,5,1,1,1,4,3,3,4,1,1,1,1,1,1,1,1,18,3,1,1,1,2,6,3,5,6,3,5,7,5,5,2,2,6,2,1,1.75,2,1,1,2,2,2,1,5,4,4,7,5
304,1,10,1,2,1,3,3,1,4,1,1,1,1,1,1,1,1,12,2,1,1,1,2,11,10,10,11,10,10,12,9,10,2,10,10,4,2,2.9,2,1,1,3,1,2,1,7,6,6,7,5
305,4,5,2,1,1,3,2,1,4,1,2,1,2,1,2,1,2,37,2,1,1,1,2,12,9,10,12,9,10,11,9,10,2,5,5,2,0,1.4375,2,1,1,2,1,1,6,7,7,7,7,5
306,1,4,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,15,2,1,1,1,2,12,9,10,12,9,10,10,9,9,5,7,10,3,0,2.125,2,1,1,4,2,2,2,7,8,7,7,5
307,3,8,1,2,1,3,6,4,4,1,1,1,1,1,1,1,1,32,2,1,1,1,2,9,7,8,9,7,8,9,7,8,2,6,6,3,0,1.875,2,1,1,3,2,2,1,2,2,2,7,5
308,4,6,2,1,1,1,1,3,4,1,1,1,1,1,1,1,1,44,2,1,1,1,2,11,9,10,11,9,10,11,9,9,5,5,8,4,2,2.7,2,2,2,3,2,2,3,5,6,6,7,5
309,2,8,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,26,2,1,1,1,2,6,4,4,6,4,4,7,4,5,2,6,3,3,1,2.105263158,2,1,2,2,1,2,2,6,4,5,7,5
310,1,8,1,1,1,2,2,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,2,11,9,10,11,9,10,11,8,10,2,2,5,3,1,1.736842105,2,1,1,3,2,2,1,6,6,6,7,5
311,6,10,1,1,1,5,8,1,4,1,1,1,1,1,1,1,1,12,1,1,1,1,2,12,10,11,12,10,11,11,9,10,2,2,2,3,2,2.25,2,1,1,2,1,1,1,6,6,6,7,5
312,3,10,1,1,1,3,3,4,4,1,1,1,1,1,1,1,1,17,3,1,1,1,2,12,10,11,12,10,11,11,9,10,2,2,7,2,0,1.4,2,1,1,2,1,1,1,6,5,5,7,5
313,4,8,1,2,1,3,5,1,9,1,1,1,1,1,1,1,1,15,2,1,1,1,2,12,9,10,12,9,10,12,9,11,8,8,6,2,0,1.181818182,2,1,1,2,1,2,1,9,9,9,7,5
314,3,5,1,1,1,3,5,3,4,1,1,1,1,1,1,1,1,35,1,1,1,1,2,8,6,7,8,6,7,9,5,7,3,3,3,3,2,2.058823529,2,1,1,3,2,2,9,3,3,3,7,5
315,3,6,1,1,1,3,4,3,4,1,1,1,1,1,1,1,1,18,1,1,1,1,2,12,10,11,12,10,11,11,9,10,2,2,9,4,1,2.473684211,2,1,2,2,1,2,6,6,6,6,7,5
316,4,6,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,12,1,1,1,1,2,11,9,10,11,9,10,11,9,10,2,5,2,3,0,1.820512821,2,1,1,2,1,1,1,5,5,5,7,5
317,3,6,2,1,1,3,3,4,4,1,1,1,1,1,1,1,1,13,1,1,1,1,2,12,11,11,12,11,11,12,9,10,2,7,8,3,1,1.913043478,2,1,2,2,1,2,6,8,8,8,7,5
318,3,12,1,1,1,3,3,2,4,1,1,1,1,1,1,1,1,16,1,1,1,1,2,11,10,10,11,10,10,12,10,10,5,3,5,2,1,1.6,2,1,1,2,1,1,9,9,7,8,7,5
319,3,6,1,1,1,3,1,4,4,1,1,1,1,1,1,1,1,38,1,1,1,1,2,10,8,9,10,8,9,10,8,9,2,2,2,3,2,2.4,2,1,1,3,2,2,3,5,5,5,7,5
320,4,11,1,1,1,2,1,3,4,1,1,1,1,1,1,1,1,44,2,1,1,1,3,11,9,10,11,9,10,12,8,10,2,2,1,2,0,1.260869565,2,1,1,2,1,1,2,6,6,6,7,5
321,4,10,1,2,1,3,3,1,4,1,1,1,1,1,1,1,1,12,2,1,1,1,2,11,9,10,11,9,10,12,9,10,5,2,2,3,1,1.583333333,2,1,1,2,1,1,6,7,7,7,7,5
322,3,8,1,1,1,1,3,5,4,1,1,1,1,1,1,1,1,45,1,1,1,1,2,11,10,10,11,10,10,11,9,10,5,2,9,3,0,1.631578947,2,1,2,2,1,2,6,6,7,6,7,5
323,4,12,1,1,1,3,2,5,4,1,1,1,1,1,1,1,1,35,2,1,1,1,2,11,9,10,11,9,10,11,8,9,3,8,3,5,0,1.875,3,1,1,4,2,2,1,7,7,7,7,5
324,3,6,1,1,1,2,6,2,4,1,1,1,1,1,1,1,1,4,2,1,1,1,2,12,9,10,12,9,10,12,9,10,7,7,9,2,0,1.217391304,2,1,1,3,2,2,2,8,8,8,7,5
325,4,8,1,1,1,2,3,2,4,1,1,1,1,1,1,1,1,16,2,1,1,1,2,9,8,8,9,8,8,11,8,9,2,2,2,3,1,2.0,2,1,1,2,1,2,1,4,4,4,7,5
326,4,6,2,1,1,3,5,2,9,1,1,1,1,1,1,1,1,16,2,1,1,1,2,10,7,8,10,7,8,10,6,8,1,6,3,3,0,1.391304348,2,1,2,2,2,2,1,6,5,5,7,5
327,1,3,4,1,1,3,1,2,4,1,1,1,1,1,1,1,1,4,1,1,1,1,2,10,8,9,10,8,9,11,8,9,3,7,2,4,0,1.347826087,2,1,1,2,1,1,6,4,4,4,7,5
328,4,7,1,1,1,1,3,5,4,1,1,1,1,1,1,1,1,5,1,1,1,1,2,11,10,11,11,10,11,11,9,10,2,7,7,3,2,2.421052632,2,1,1,2,1,2,6,6,6,6,7,5
329,4,9,1,1,1,2,1,1,4,1,1,1,1,1,1,1,1,12,2,1,1,1,2,10,8,8,10,8,8,10,7,8,3,2,3,3,1,1.75,2,1,1,2,1,2,2,7,6,6,7,5
330,3,10,1,1,1,2,2,3,2,1,1,1,1,1,1,1,1,35,2,1,1,1,3,11,11,11,11,11,11,11,10,11,2,5,5,3,1,2.05,2,1,1,3,2,2,6,6,6,6,7,5
331,4,8,1,1,1,2,6,1,9,1,1,1,1,1,1,1,1,26,2,1,1,1,2,10,9,9,10,9,9,11,9,10,8,5,5,3,2,2.411764706,3,2,2,2,2,2,1,5,6,5,7,5
332,4,1,1,1,1,2,2,2,4,1,1,3,1,3,1,3,2,4,3,1,1,1,2,11,10,10,11,10,10,12,9,10,7,7,2,3,1,1.5,2,1,1,2,1,2,2,7,6,6,7,5
333,1,5,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,2,10,9,9,10,9,9,12,9,10,8,10,5,4,1,2.375,2,1,2,2,1,1,1,7,6,6,7,5
334,3,9,1,1,1,3,4,1,4,1,1,1,1,1,1,1,1,12,2,1,1,1,3,11,9,10,11,9,10,12,9,10,2,7,7,2,0,1.5,2,1,1,2,1,2,1,6,6,6,7,5
335,3,8,1,1,1,2,3,1,9,1,1,1,1,1,1,1,1,37,1,1,1,1,2,11,10,11,11,10,11,12,10,11,5,9,2,3,0,1.666666667,2,1,1,3,2,2,6,8,7,7,7,5
336,3,10,1,1,1,3,1,3,4,1,1,1,1,1,1,1,1,18,1,1,1,1,2,11,10,11,11,10,11,11,9,10,2,2,5,2,1,1.65,2,1,2,3,2,2,1,7,7,7,7,5
337,1,5,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,3,2,1,1,1,2,10,9,9,10,9,9,10,6,8,8,7,9,3,2,2.382978723,2,1,1,3,2,2,1,5,4,4,7,5
338,4,10,1,1,1,3,3,3,4,1,1,1,1,1,1,1,1,24,1,1,1,1,2,9,8,8,9,8,8,10,7,8,5,5,8,3,1,2.052631579,2,1,1,2,1,1,9,5,5,5,7,5
339,4,6,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,40,2,1,1,1,3,9,6,7,9,6,7,10,6,8,1,1,3,3,1,1.458333333,2,1,1,3,2,2,2,6,5,5,7,5
340,4,5,1,1,1,2,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,11,10,10,11,10,10,11,9,10,7,7,5,3,0,1.95,2,1,1,2,1,1,9,7,7,6,7,5
341,4,10,1,1,1,2,4,2,4,1,1,1,1,1,1,1,1,4,2,1,1,1,2,4,3,3,4,3,3,7,4,5,6,6,3,3,1,2.263157895,2,1,1,3,1,1,9,5,3,3,7,5
342,3,11,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,37,3,1,1,1,4,11,10,10,11,10,10,12,10,11,2,5,2,4,1,2.052631579,2,1,1,3,2,2,6,6,6,6,7,5
343,4,5,1,1,1,1,3,1,4,1,1,1,1,1,1,1,1,37,1,1,1,1,2,12,10,11,12,10,11,12,9,10,2,2,7,3,1,2.239130435,2,1,1,3,1,2,6,7,6,6,7,5
344,3,5,1,1,1,3,3,4,4,1,2,1,2,1,3,1,3,4,1,1,1,1,2,12,9,10,12,9,10,12,10,11,2,5,2,2,1,1.6,2,1,2,2,2,2,1,5,6,6,7,5
345,3,11,1,1,1,3,2,3,4,1,1,1,1,1,1,1,1,44,2,1,1,1,2,12,11,11,12,11,11,12,11,11,3,3,3,6,0,4.636363636,4,1,3,2,2,2,6,9,9,9,7,5
346,4,9,1,1,1,3,6,2,4,1,1,1,1,1,1,1,1,4,2,1,1,1,2,12,10,10,12,10,10,11,9,10,2,7,9,3,1,2.263157895,2,1,1,2,2,2,2,7,6,6,7,5
347,5,7,1,1,1,2,2,3,4,1,1,1,1,1,1,1,1,35,1,1,1,1,2,12,10,11,12,10,11,12,9,10,2,5,7,3,1,2.208333333,2,1,1,2,1,2,6,8,7,7,7,5
348,2,11,2,1,1,3,1,2,4,1,1,1,1,1,1,1,1,4,2,1,1,1,2,11,8,10,11,8,10,11,7,9,2,5,2,5,1,2.789473684,2,1,1,3,1,2,3,4,5,5,7,5
349,3,11,1,2,1,2,2,5,4,1,1,1,1,1,1,1,1,45,2,1,1,1,3,11,10,10,11,10,10,12,10,11,2,2,2,4,1,2.170212766,2,1,1,3,1,2,6,6,5,5,7,5
350,3,5,1,1,1,2,5,1,4,1,1,1,1,1,1,1,1,37,1,1,1,1,2,11,10,10,11,10,10,12,9,10,5,2,2,3,1,2.05,2,1,1,3,2,2,1,7,7,7,7,5
351,7,5,2,2,1,3,2,3,4,1,1,1,1,1,1,1,1,18,2,1,1,1,2,8,6,7,8,6,7,9,7,8,2,3,2,2,0,1.45,2,1,1,2,1,2,1,5,4,4,7,5
352,1,5,2,1,1,3,2,1,4,1,1,1,1,1,1,1,1,9,1,1,1,1,2,9,6,7,9,6,7,10,7,8,9,8,7,3,1,2.170212766,2,1,1,3,2,2,2,5,4,5,7,5
353,3,7,1,1,1,1,3,3,4,1,1,1,1,1,1,1,1,18,1,1,1,1,2,11,10,10,11,10,10,12,9,10,2,10,10,4,2,2.9,2,1,1,3,1,2,1,7,6,6,7,5
354,4,12,1,1,1,3,3,2,4,1,1,1,1,1,1,1,1,4,2,1,1,1,3,11,10,11,11,10,11,11,9,11,3,2,3,5,2,4.166666667,3,1,2,4,3,3,1,8,8,7,7,5
355,3,5,2,1,1,2,2,1,4,1,1,1,1,1,1,1,1,12,1,1,1,1,2,9,7,8,9,7,8,10,7,8,2,6,3,3,1,2.333333333,2,1,1,3,1,2,9,6,6,6,7,5
356,7,6,1,1,1,3,5,4,6,1,1,1,1,1,1,2,1,2,2,1,1,1,2,8,7,7,8,7,7,10,7,9,2,8,3,3,1,2.625,2,2,2,2,1,1,9,7,5,6,7,5
357,3,7,1,1,1,2,1,2,4,1,1,1,1,1,1,1,1,4,2,1,1,1,2,8,4,6,8,4,6,8,5,6,2,6,6,2,1,1.35,2,1,1,2,1,1,2,4,3,3,7,5
358,1,4,2,1,1,2,3,3,4,1,1,1,1,1,1,1,1,42,1,1,1,1,2,8,6,7,8,6,7,8,4,6,6,3,3,3,0,1.736842105,2,1,1,2,1,2,2,4,3,3,7,5
359,4,6,1,1,1,3,3,4,4,1,1,1,1,1,1,1,1,1,2,1,1,1,3,10,8,9,10,8,9,10,5,8,2,3,7,2,0,1.425531915,2,1,1,3,2,2,6,4,4,4,7,5
360,2,12,1,1,1,1,2,2,4,1,1,1,1,1,1,1,1,16,3,1,1,1,2,11,10,10,11,10,10,12,9,10,2,7,7,3,1,2.473684211,2,1,1,2,1,2,1,6,6,6,7,5
361,3,4,2,1,1,1,5,3,4,1,1,1,1,1,1,1,1,42,1,1,1,1,2,11,9,10,11,9,10,11,9,10,5,8,7,3,0,1.526315789,2,1,1,2,1,1,1,6,6,6,7,5
362,4,5,1,2,1,3,4,3,4,1,1,1,1,1,1,1,1,30,2,1,1,1,2,6,4,5,6,4,5,6,2,3,6,6,6,4,1,2.368421053,3,1,2,3,2,2,3,5,4,4,7,5
363,4,4,1,1,1,2,6,1,4,1,1,1,1,1,1,1,1,29,3,1,1,1,3,9,7,8,9,7,8,7,3,5,3,3,6,3,0,1.75,2,1,1,2,2,2,2,5,4,4,7,5
364,3,5,1,1,1,3,1,4,4,1,1,1,1,1,1,1,1,45,2,1,1,1,2,10,9,10,10,9,10,11,9,10,3,3,10,3,0,1.869565217,2,1,1,2,1,1,1,9,9,9,7,5
365,1,11,1,2,1,3,3,1,4,1,1,1,1,1,1,1,1,26,3,1,1,1,2,5,4,5,5,4,5,8,5,6,6,6,3,3,1,2.263157895,2,1,2,2,2,2,9,4,3,3,7,5
366,3,6,1,1,1,2,7,1,4,1,1,1,1,1,1,1,1,19,2,1,1,1,2,11,10,10,11,10,10,12,10,11,2,9,2,3,1,1.75,2,1,1,2,1,2,1,5,5,5,7,5
367,3,10,1,1,1,3,1,4,4,1,1,1,1,1,1,1,1,32,2,1,1,1,2,8,5,6,8,5,6,8,4,6,2,6,6,2,0,1.578947368,2,1,1,2,1,1,2,3,3,3,7,5
368,3,11,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,2,10,9,9,10,9,9,11,7,9,2,6,2,3,1,2.083333333,2,1,1,2,1,2,2,7,6,7,7,5
369,3,8,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,37,3,1,1,1,2,11,11,11,11,11,11,12,10,11,2,2,2,3,2,2.421052632,2,1,1,3,1,2,6,5,6,5,7,5
370,3,6,1,2,1,3,3,1,9,1,1,1,1,1,1,1,1,9,4,1,1,1,3,11,10,11,11,10,11,12,9,10,2,3,3,3,1,1.909090909,2,1,1,3,2,2,6,8,7,8,7,5
371,2,2,1,2,1,3,1,1,4,1,1,1,1,1,1,1,1,26,5,1,1,1,4,11,10,11,11,10,11,11,9,10,2,2,9,3,1,2.0,2,1,2,2,1,1,6,6,6,6,7,5
372,4,8,1,1,3,3,1,1,4,1,1,1,1,1,1,1,1,37,4,1,1,1,2,12,10,11,12,10,11,12,10,11,3,3,6,5,1,3.818181818,4,1,3,4,3,3,1,8,9,8,7,5
373,1,5,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,2,11,10,10,11,10,10,12,10,10,2,9,7,2,0,1.375,2,1,1,2,1,2,6,6,6,7,7,5
374,4,5,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,19,1,1,1,1,2,11,9,10,11,9,10,11,9,10,8,5,5,4,2,2.894736842,2,1,2,3,2,2,3,6,6,6,7,5
375,2,8,1,2,1,3,7,1,8,1,1,1,1,1,1,1,1,19,2,1,1,1,2,11,11,11,11,11,11,12,10,11,3,3,3,6,2,5.636363636,4,1,3,4,3,3,6,8,8,8,7,5
376,4,11,4,1,1,5,1,3,4,1,1,1,1,1,1,1,1,35,4,1,1,1,2,11,9,10,11,9,10,11,9,10,5,8,5,4,2,2.85,2,2,2,3,2,2,3,4,5,5,7,5
377,2,4,1,1,1,1,2,2,4,1,1,1,1,1,1,1,1,16,2,1,1,1,2,9,7,8,9,7,8,9,7,7,3,3,6,3,1,1.894736842,2,1,1,3,1,2,9,4,3,3,7,5
378,1,5,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,37,1,1,1,1,2,11,10,11,11,10,11,12,10,11,2,2,2,3,1,2.166666667,2,1,1,2,1,2,6,7,6,6,7,5
379,4,11,1,1,1,3,3,3,4,1,1,1,1,1,1,1,1,35,2,1,1,1,2,11,9,10,11,9,10,11,9,10,2,5,5,3,2,2.473684211,2,2,2,3,2,2,1,6,6,6,7,5
380,3,10,1,1,1,2,1,1,4,1,1,1,1,1,1,1,1,19,2,1,1,1,2,11,10,10,11,10,10,11,10,11,2,2,3,5,2,4.666666667,3,1,2,3,3,3,6,7,7,7,7,5
381,4,8,1,1,1,3,4,1,4,1,1,1,1,1,1,1,1,37,4,1,1,1,2,11,10,10,11,10,10,11,9,9,2,7,9,2,0,1.526315789,2,1,1,2,1,1,6,6,6,6,7,5
382,1,4,1,2,1,3,1,1,4,1,1,1,1,1,1,1,1,29,1,1,1,1,2,11,10,10,11,10,10,11,9,10,2,8,5,4,2,3.0,3,1,2,3,2,2,1,5,4,4,7,5
383,3,10,2,1,1,3,1,1,4,1,1,1,1,1,1,1,1,37,3,1,1,1,3,9,8,8,9,8,8,10,8,9,2,6,2,3,1,1.65,2,1,1,2,1,2,9,5,5,5,7,5
384,4,8,1,1,1,3,3,1,4,1,1,1,1,1,1,1,2,31,2,1,1,1,2,9,7,8,9,7,8,10,7,8,2,6,2,3,0,1.8,2,1,1,2,2,2,1,4,4,3,7,5
385,4,8,1,2,1,3,4,1,4,1,1,1,1,1,1,1,1,37,1,1,1,1,2,10,9,9,10,9,9,12,9,10,8,10,5,4,1,2.375,2,1,2,2,1,1,1,7,6,6,7,5
386,3,5,1,1,1,3,3,5,4,1,1,1,1,1,1,1,1,33,1,1,1,1,2,11,10,11,11,10,11,11,9,10,2,7,9,3,1,2.210526316,2,1,1,2,1,1,6,6,6,6,7,5
387,3,8,1,1,1,1,3,4,4,1,1,1,1,1,1,1,1,22,1,1,1,1,2,11,9,10,11,9,10,11,9,10,7,2,2,3,1,2.3,2,1,1,2,2,2,3,5,6,6,7,5
388,2,10,1,1,1,1,6,5,4,1,1,1,1,1,1,1,1,5,2,1,1,1,2,11,9,10,11,9,10,12,9,11,2,5,7,3,0,1.526315789,2,1,1,2,2,2,6,6,6,6,7,5
389,4,4,1,1,1,2,4,1,4,1,1,1,1,1,1,1,1,26,2,1,1,1,2,11,9,10,11,9,10,11,9,10,8,7,7,3,0,1.578947368,2,1,1,2,1,1,1,6,6,6,7,5
390,3,2,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,12,2,1,1,1,2,11,10,10,11,10,10,12,9,11,9,2,7,2,0,1.666666667,2,1,1,2,1,2,2,8,7,7,7,5
391,3,11,1,1,1,3,1,4,4,1,1,1,1,1,1,1,1,5,1,1,1,1,2,4,2,3,4,2,3,6,2,4,3,6,3,6,1,2.842105263,2,1,2,2,1,2,9,6,4,5,7,5
